ID	Radius 
229	0.35
230	0.35
231	0.55
232	0.5
233	0.35
234	0.35
235	0.4
236	0.35
237	0.4
238	0.4
239	0.5
240	0.4
241	0.3
242	0.3
243	0.4
244	0.3
245	0.55
246	0.4
247	0.4
248	0.3
249	0.35
250	0.4
251	0.3
252	0.4
253	0.3
254	0.5
255	0.35
256	0.55
257	0.4
258	0.4
259	0.5
260	0.4
261	0.3
262	0.4
263	0.5
264	0.35
265	0.5
266	0.4
267	0.5
268	0.35
269	0.5
270	0.3
271	0.55
272	0.55
273	0.35
274	0.5
275	0.3
276	0.55
277	0.5
278	0.55
279	0.3
280	0.55
281	0.3
282	0.5
283	0.55
284	0.55
285	0.4
286	0.5
287	0.3
288	0.55
289	0.3
290	0.5
291	0.55
292	0.3
293	0.5
294	0.5
295	0.5
296	0.3
297	0.5
298	0.35
299	0.4
300	0.4
301	0.5
302	0.3
303	0.3
304	0.3
305	0.5
306	0.35
307	0.3
308	0.35
309	0.55
310	0.3
311	0.55
312	0.5
313	0.4
314	0.4
315	0.3
316	0.35
317	0.5
318	0.4
319	0.4
320	0.35
321	0.4
322	0.35
323	0.3
324	0.35
325	0.35
326	0.3
327	0.4
328	0.3
329	0.55
330	0.55
331	0.3
332	0.4
333	0.5
334	0.35
335	0.55
336	0.55
337	0.3
338	0.5
339	0.3
340	0.5
341	0.5
342	0.4
343	0.3
344	0.55
345	0.4
346	0.4
347	0.55
348	0.4
349	0.4
350	0.55
351	0.4
352	0.5
353	0.55
354	0.55
355	0.3
356	0.55
357	0.35
358	0.4
359	0.3
360	0.4
361	0.55
362	0.55
363	0.5
364	0.55
365	0.35
366	0.5
367	0.35
368	0.55
369	0.5
370	0.55
371	0.5
372	0.55
373	0.55
374	0.3
375	0.3
376	0.5
377	0.4
378	0.55
379	0.55
380	0.35
381	0.4
382	0.5
383	0.35
384	0.55
385	0.3
386	0.55
387	0.55
388	0.4
389	0.55
390	0.35
391	0.4
392	0.55
393	0.3
394	0.4
395	0.35
396	0.55
397	0.35
398	0.4
399	0.4
400	0.4
401	0.35
402	0.35
403	0.4
404	0.5
405	0.35
406	0.55
407	0.35
408	0.35
409	0.35
410	0.3
411	0.4
412	0.35
413	0.5
414	0.3
415	0.5
416	0.35
417	0.55
418	0.3
419	0.5
420	0.4
421	0.4
422	0.4
423	0.3
424	0.5
425	0.5
426	0.3
427	0.3
428	0.55
429	0.5
430	0.4
431	0.55
432	0.35
433	0.3
434	0.4
435	0.3
436	0.55
437	0.5
438	0.4
439	0.4
440	0.3
441	0.55
442	0.5
443	0.5
444	0.4
445	0.55
446	0.4
447	0.55
448	0.5
449	0.5
450	0.5
451	0.3
452	0.4
453	0.35
454	0.55
455	0.3
456	0.55
457	0.4
458	0.4
459	0.5
460	0.4
461	0.35
462	0.55
463	0.35
464	0.55
465	0.35
466	0.5
467	0.3
468	0.4
469	0.55
470	0.5
471	0.55
472	0.35
473	0.55
474	0.55
475	0.55
476	0.35
477	0.55
478	0.4
479	0.35
480	0.3
481	0.3
482	0.4
483	0.35
484	0.35
485	0.3
486	0.5
487	0.55
488	0.5
489	0.4
490	0.55
491	0.35
492	0.5
493	0.3
494	0.3
495	0.3
496	0.35
497	0.4
498	0.35
499	0.35
500	0.4
501	0.5
502	0.35
503	0.35
504	0.4
505	0.4
506	0.5
507	0.3
508	0.55
509	0.3
510	0.4
511	0.4
512	0.4
513	0.35
514	0.35
515	0.3
516	0.35
517	0.4
518	0.5
519	0.55
520	0.55
521	0.35
522	0.35
523	0.5
524	0.3
525	0.55
526	0.4
527	0.4
528	0.35
529	0.4
530	0.35
531	0.55
532	0.5
533	0.35
534	0.4
535	0.5
536	0.5
537	0.4
538	0.4
539	0.3
540	0.35
541	0.35
542	0.4
543	0.5
544	0.4
545	0.55
546	0.5
547	0.4
548	0.55
549	0.35
550	0.3
551	0.35
552	0.35
553	0.4
554	0.35
555	0.3
556	0.4
557	0.55
558	0.55
559	0.55
560	0.4
561	0.5
562	0.35
563	0.3
564	0.5
565	0.55
566	0.55
567	0.55
568	0.35
569	0.3
570	0.5
571	0.4
572	0.5
573	0.55
574	0.5
575	0.3
576	0.55
577	0.3
578	0.4
579	0.5
580	0.4
581	0.35
582	0.4
583	0.5
584	0.3
585	0.4
586	0.3
587	0.5
588	0.5
589	0.4
590	0.4
591	0.55
592	0.35
593	0.35
594	0.55
595	0.4
596	0.5
597	0.4
598	0.3
599	0.3
600	0.35
601	0.4
602	0.55
603	0.4
604	0.5
605	0.3
606	0.35
607	0.3
608	0.5
609	0.55
610	0.3
611	0.5
612	0.5
613	0.5
614	0.55
615	0.3
616	0.4
617	0.55
618	0.35
619	0.4
620	0.4
621	0.35
622	0.35
623	0.55
624	0.5
625	0.3
626	0.3
627	0.3
628	0.4
629	0.35
630	0.5
631	0.35
632	0.35
633	0.3
634	0.5
635	0.55
636	0.55
637	0.55
638	0.4
639	0.4
640	0.3
641	0.35
642	0.5
643	0.35
644	0.4
645	0.55
646	0.55
647	0.55
648	0.3
649	0.35
650	0.35
651	0.55
652	0.35
653	0.35
654	0.4
655	0.4
656	0.3
657	0.35
658	0.35
659	0.4
660	0.4
661	0.3
662	0.3
663	0.35
664	0.3
665	0.3
666	0.55
667	0.35
668	0.35
669	0.5
670	0.5
671	0.35
672	0.55
673	0.55
674	0.5
675	0.35
676	0.5
677	0.35
678	0.55
679	0.35
680	0.35
681	0.55
682	0.4
683	0.55
684	0.55
685	0.4
686	0.35
687	0.55
688	0.3
689	0.3
690	0.55
691	0.35
692	0.3
693	0.55
694	0.35
695	0.35
696	0.5
697	0.4
698	0.5
699	0.4
700	0.4
701	0.4
702	0.4
703	0.55
704	0.3
705	0.3
706	0.3
707	0.5
708	0.4
709	0.3
710	0.3
711	0.5
712	0.55
713	0.4
714	0.55
715	0.5
716	0.4
717	0.5
718	0.3
719	0.55
720	0.55
721	0.55
722	0.35
723	0.5
724	0.35
725	0.4
726	0.3
727	0.35
728	0.5
729	0.4
730	0.35
731	0.35
732	0.55
733	0.5
734	0.3
735	0.5
736	0.35
737	0.35
738	0.5
739	0.55
740	0.4
741	0.5
742	0.5
743	0.5
744	0.5
745	0.3
746	0.5
747	0.55
748	0.5
749	0.5
750	0.5
751	0.35
752	0.55
753	0.55
754	0.55
755	0.55
756	0.35
757	0.35
758	0.35
759	0.3
760	0.3
761	0.3
762	0.35
763	0.55
764	0.35
765	0.55
766	0.3
767	0.3
768	0.5
769	0.55
770	0.5
771	0.55
772	0.3
773	0.3
774	0.3
775	0.5
776	0.35
777	0.55
778	0.3
779	0.3
780	0.55
781	0.5
782	0.4
783	0.3
784	0.4
785	0.55
786	0.35
787	0.3
788	0.5
789	0.5
790	0.35
791	0.3
792	0.3
793	0.35
794	0.3
795	0.4
796	0.3
797	0.55
798	0.35
799	0.5
800	0.35
801	0.35
802	0.35
803	0.3
804	0.4
805	0.55
806	0.55
807	0.35
808	0.5
809	0.55
810	0.3
811	0.5
812	0.5
813	0.35
814	0.55
815	0.4
816	0.35
817	0.35
818	0.5
819	0.55
820	0.3
821	0.5
822	0.5
823	0.4
824	0.4
825	0.4
826	0.4
827	0.35
828	0.3
829	0.55
830	0.35
831	0.55
832	0.5
833	0.4
834	0.4
835	0.5
836	0.3
837	0.4
838	0.5
839	0.5
840	0.3
841	0.3
842	0.3
843	0.35
844	0.4
845	0.4
846	0.35
847	0.5
848	0.35
849	0.35
850	0.4
851	0.3
852	0.5
853	0.4
854	0.4
855	0.55
856	0.35
857	0.3
858	0.4
859	0.5
860	0.35
861	0.3
862	0.35
863	0.5
864	0.5
865	0.55
866	0.55
867	0.4
868	0.55
869	0.3
870	0.5
871	0.4
872	0.3
873	0.55
874	0.3
875	0.55
876	0.35
877	0.3
878	0.5
879	0.5
880	0.55
881	0.35
882	0.5
883	0.55
884	0.55
885	0.55
886	0.55
887	0.3
888	0.55
889	0.5
890	0.35
891	0.4
892	0.4
893	0.5
894	0.3
895	0.3
896	0.55
897	0.5
898	0.55
899	0.4
900	0.55
901	0.3
902	0.4
903	0.3
904	0.3
905	0.3
906	0.5
907	0.3
908	0.3
909	0.3
910	0.4
911	0.3
912	0.4
913	0.3
914	0.55
915	0.55
916	0.3
917	0.35
918	0.55
919	0.55
920	0.55
921	0.4
922	0.3
923	0.5
924	0.55
925	0.3
926	0.4
927	0.4
928	0.5
929	0.5
930	0.55
931	0.5
932	0.5
933	0.55
934	0.55
935	0.35
936	0.5
937	0.5
938	0.35
939	0.5
940	0.35
941	0.3
942	0.4
943	0.3
944	0.35
945	0.5
946	0.55
947	0.5
948	0.5
949	0.4
950	0.35
951	0.3
952	0.5
953	0.3
954	0.4
955	0.35
956	0.5
957	0.55
958	0.55
959	0.55
960	0.3
961	0.4
962	0.4
963	0.35
964	0.35
965	0.35
966	0.3
967	0.3
968	0.55
969	0.5
970	0.4
971	0.35
972	0.3
973	0.3
974	0.35
975	0.4
976	0.35
977	0.55
978	0.5
979	0.4
980	0.55
981	0.55
982	0.35
983	0.55
984	0.55
985	0.35
986	0.55
987	0.55
988	0.55
989	0.5
990	0.3
991	0.4
992	0.35
993	0.35
994	0.35
995	0.3
996	0.4
997	0.4
998	0.5
999	0.3
