ID	Radius 
194	0.5
195	0.55
196	0.5
197	0.35
198	0.3
199	0.35
200	0.35
201	0.55
202	0.35
203	0.3
204	0.35
205	0.4
206	0.5
207	0.55
208	0.5
209	0.35
210	0.4
211	0.35
212	0.35
213	0.35
214	0.3
215	0.35
216	0.3
217	0.35
218	0.55
219	0.4
220	0.55
221	0.3
222	0.3
223	0.55
224	0.55
225	0.55
226	0.55
227	0.4
228	0.5
229	0.5
230	0.4
231	0.5
232	0.3
233	0.35
234	0.3
235	0.4
236	0.3
237	0.4
238	0.4
239	0.3
240	0.55
241	0.35
242	0.4
243	0.5
244	0.3
245	0.4
246	0.3
247	0.55
248	0.5
249	0.3
250	0.55
251	0.4
252	0.5
253	0.3
254	0.3
255	0.35
256	0.4
257	0.4
258	0.5
259	0.3
260	0.3
261	0.5
262	0.5
263	0.35
264	0.3
265	0.55
266	0.35
267	0.3
268	0.3
269	0.5
270	0.5
271	0.3
272	0.5
273	0.5
274	0.35
275	0.4
276	0.55
277	0.35
278	0.55
279	0.55
280	0.3
281	0.55
282	0.5
283	0.5
284	0.5
285	0.5
286	0.4
287	0.3
288	0.5
289	0.4
290	0.4
291	0.35
292	0.3
293	0.55
294	0.5
295	0.5
296	0.5
297	0.35
298	0.4
299	0.4
300	0.35
301	0.3
302	0.3
303	0.5
304	0.5
305	0.4
306	0.3
307	0.35
308	0.4
309	0.35
310	0.3
311	0.4
312	0.5
313	0.55
314	0.5
315	0.3
316	0.55
317	0.35
318	0.55
319	0.3
320	0.55
321	0.3
322	0.35
323	0.4
324	0.4
325	0.4
326	0.55
327	0.3
328	0.35
329	0.4
330	0.5
331	0.35
332	0.55
333	0.35
334	0.55
335	0.35
336	0.3
337	0.3
338	0.35
339	0.4
340	0.35
341	0.55
342	0.35
343	0.35
344	0.5
345	0.3
346	0.5
347	0.5
348	0.55
349	0.35
350	0.3
351	0.3
352	0.35
353	0.55
354	0.4
355	0.4
356	0.35
357	0.4
358	0.3
359	0.5
360	0.4
361	0.55
362	0.3
363	0.4
364	0.35
365	0.55
366	0.55
367	0.4
368	0.35
369	0.3
370	0.55
371	0.4
372	0.4
373	0.3
374	0.4
375	0.35
376	0.5
377	0.55
378	0.35
379	0.3
380	0.35
381	0.5
382	0.3
383	0.35
384	0.4
385	0.4
386	0.3
387	0.4
388	0.3
389	0.4
390	0.4
391	0.55
392	0.3
393	0.55
394	0.3
395	0.55
396	0.3
397	0.5
398	0.35
399	0.55
400	0.4
401	0.35
402	0.5
403	0.55
404	0.55
405	0.35
406	0.55
407	0.5
408	0.55
409	0.3
410	0.35
411	0.55
412	0.3
413	0.35
414	0.4
415	0.4
416	0.55
417	0.35
418	0.5
419	0.35
420	0.3
421	0.55
422	0.55
423	0.5
424	0.4
425	0.4
426	0.55
427	0.4
428	0.35
429	0.5
430	0.4
431	0.4
432	0.55
433	0.3
434	0.4
435	0.55
436	0.5
437	0.3
438	0.5
439	0.35
440	0.3
441	0.5
442	0.55
443	0.35
444	0.5
445	0.5
446	0.3
447	0.35
448	0.35
449	0.5
450	0.35
451	0.35
452	0.55
453	0.35
454	0.35
455	0.3
456	0.3
457	0.3
458	0.4
459	0.3
460	0.3
461	0.35
462	0.3
463	0.5
464	0.5
465	0.3
466	0.3
467	0.55
468	0.4
469	0.4
470	0.3
471	0.5
472	0.35
473	0.55
474	0.4
475	0.5
476	0.55
477	0.3
478	0.4
479	0.5
480	0.55
481	0.35
482	0.4
483	0.5
484	0.5
485	0.4
486	0.5
487	0.3
488	0.4
489	0.4
490	0.35
491	0.55
492	0.35
493	0.4
494	0.4
495	0.3
496	0.5
497	0.55
498	0.35
499	0.5
500	0.55
501	0.55
502	0.35
503	0.35
504	0.55
505	0.35
506	0.55
507	0.5
508	0.35
509	0.3
510	0.35
511	0.55
512	0.35
513	0.55
514	0.35
515	0.35
516	0.35
517	0.55
518	0.55
519	0.35
520	0.4
521	0.3
522	0.5
523	0.5
524	0.5
525	0.35
526	0.3
527	0.4
528	0.4
529	0.4
530	0.55
531	0.4
532	0.4
533	0.35
534	0.55
535	0.55
536	0.3
537	0.5
538	0.55
539	0.4
540	0.3
541	0.5
542	0.3
543	0.55
544	0.55
545	0.35
546	0.55
547	0.55
548	0.5
549	0.35
550	0.55
551	0.35
552	0.3
553	0.35
554	0.3
555	0.4
556	0.3
557	0.5
558	0.4
559	0.5
560	0.35
561	0.55
562	0.3
563	0.35
564	0.3
565	0.55
566	0.55
567	0.55
568	0.5
569	0.5
570	0.4
571	0.5
572	0.55
573	0.55
574	0.3
575	0.55
576	0.4
577	0.3
578	0.35
579	0.3
580	0.5
581	0.4
582	0.35
583	0.4
584	0.55
585	0.4
586	0.4
587	0.55
588	0.3
589	0.4
590	0.5
591	0.5
592	0.5
593	0.3
594	0.35
595	0.35
596	0.55
597	0.35
598	0.35
599	0.5
600	0.4
601	0.5
602	0.55
603	0.4
604	0.3
605	0.4
606	0.4
607	0.3
608	0.3
609	0.3
610	0.4
611	0.3
612	0.3
613	0.3
614	0.5
615	0.35
616	0.4
617	0.4
618	0.3
619	0.35
620	0.3
621	0.55
622	0.3
623	0.35
624	0.55
625	0.4
626	0.55
627	0.3
628	0.35
629	0.55
630	0.35
631	0.35
632	0.4
633	0.4
634	0.3
635	0.3
636	0.35
637	0.5
638	0.55
639	0.55
640	0.55
641	0.5
642	0.55
643	0.3
644	0.55
645	0.3
646	0.4
647	0.4
648	0.55
649	0.3
650	0.3
651	0.35
652	0.5
653	0.55
654	0.35
655	0.4
656	0.5
657	0.3
658	0.3
659	0.4
660	0.35
661	0.35
662	0.4
663	0.55
664	0.4
665	0.55
666	0.55
667	0.55
668	0.3
669	0.55
670	0.35
671	0.3
672	0.5
673	0.35
674	0.4
675	0.5
676	0.5
677	0.35
678	0.4
679	0.55
680	0.55
681	0.3
682	0.55
683	0.55
684	0.35
685	0.3
686	0.35
687	0.3
688	0.3
689	0.4
690	0.4
691	0.4
692	0.35
693	0.4
694	0.5
695	0.55
696	0.35
697	0.4
698	0.3
699	0.4
700	0.3
701	0.35
702	0.35
703	0.5
704	0.5
705	0.4
706	0.4
707	0.5
708	0.3
709	0.35
710	0.55
711	0.3
712	0.35
713	0.3
714	0.5
715	0.4
716	0.4
717	0.3
718	0.4
719	0.55
720	0.3
721	0.3
722	0.3
723	0.35
724	0.35
725	0.3
726	0.55
727	0.4
728	0.4
729	0.4
730	0.35
731	0.3
732	0.4
733	0.3
734	0.55
735	0.55
736	0.55
737	0.55
738	0.55
739	0.35
740	0.35
741	0.3
742	0.3
743	0.3
744	0.4
745	0.4
746	0.3
747	0.3
748	0.5
749	0.3
750	0.35
751	0.5
752	0.3
753	0.35
754	0.5
755	0.55
756	0.3
757	0.55
758	0.5
759	0.5
760	0.4
761	0.35
762	0.4
763	0.4
764	0.4
765	0.3
766	0.3
767	0.4
768	0.4
769	0.55
770	0.35
771	0.4
772	0.5
773	0.55
774	0.5
775	0.5
776	0.55
777	0.35
778	0.35
779	0.55
780	0.5
781	0.35
782	0.4
783	0.3
784	0.35
785	0.35
786	0.5
787	0.3
788	0.35
789	0.4
790	0.55
791	0.3
792	0.4
793	0.5
794	0.4
795	0.4
796	0.35
797	0.4
798	0.5
799	0.55
800	0.5
801	0.4
802	0.35
803	0.55
804	0.3
805	0.3
806	0.3
807	0.4
808	0.3
809	0.55
810	0.3
811	0.5
812	0.5
813	0.55
814	0.55
815	0.35
816	0.5
817	0.5
818	0.35
819	0.55
820	0.5
821	0.3
822	0.3
823	0.35
824	0.5
825	0.55
826	0.55
827	0.4
828	0.4
829	0.3
830	0.4
831	0.3
832	0.4
833	0.35
834	0.5
835	0.4
836	0.35
837	0.5
838	0.3
839	0.35
840	0.55
841	0.3
842	0.35
843	0.35
844	0.5
845	0.35
846	0.55
847	0.5
848	0.5
849	0.5
850	0.3
851	0.35
852	0.3
853	0.3
854	0.5
855	0.55
856	0.55
857	0.3
858	0.55
859	0.5
860	0.5
861	0.3
862	0.3
863	0.35
864	0.55
865	0.3
866	0.5
867	0.35
868	0.5
869	0.5
870	0.5
871	0.4
872	0.35
873	0.55
874	0.55
875	0.55
876	0.35
877	0.35
878	0.5
879	0.5
880	0.55
881	0.4
882	0.5
883	0.55
884	0.55
885	0.3
886	0.5
887	0.3
888	0.35
889	0.4
890	0.55
891	0.35
892	0.5
893	0.55
894	0.35
895	0.55
896	0.4
897	0.35
898	0.55
899	0.35
900	0.4
901	0.35
902	0.35
903	0.55
904	0.3
905	0.5
906	0.4
907	0.35
908	0.5
909	0.35
910	0.35
911	0.5
912	0.35
913	0.3
914	0.35
915	0.4
916	0.4
917	0.4
918	0.35
919	0.35
920	0.55
921	0.4
922	0.3
923	0.3
924	0.3
925	0.55
926	0.4
927	0.35
928	0.3
929	0.4
930	0.3
931	0.3
932	0.5
933	0.3
934	0.3
935	0.4
936	0.4
937	0.4
938	0.35
939	0.5
940	0.55
941	0.3
942	0.4
943	0.55
944	0.4
945	0.55
946	0.4
947	0.5
948	0.35
949	0.4
950	0.4
951	0.35
952	0.4
953	0.5
954	0.35
955	0.35
956	0.55
957	0.55
958	0.35
959	0.5
960	0.5
961	0.35
962	0.35
963	0.35
964	0.3
965	0.5
966	0.3
967	0.3
968	0.35
969	0.3
970	0.5
971	0.55
972	0.3
973	0.5
974	0.5
975	0.4
976	0.4
977	0.55
978	0.4
979	0.55
980	0.3
981	0.3
982	0.55
983	0.5
984	0.5
985	0.55
986	0.5
987	0.3
988	0.35
989	0.55
990	0.4
991	0.4
992	0.4
993	0.35
994	0.55
995	0.5
996	0.3
997	0.4
998	0.55
999	0.35
