ID	Radius 
224	0.3
225	0.35
226	0.55
227	0.55
228	0.4
229	0.3
230	0.35
231	0.5
232	0.35
233	0.35
234	0.4
235	0.55
236	0.55
237	0.35
238	0.35
239	0.5
240	0.4
241	0.55
242	0.3
243	0.3
244	0.3
245	0.4
246	0.4
247	0.35
248	0.35
249	0.55
250	0.4
251	0.4
252	0.3
253	0.4
254	0.3
255	0.5
256	0.4
257	0.3
258	0.4
259	0.5
260	0.55
261	0.35
262	0.3
263	0.35
264	0.35
265	0.3
266	0.55
267	0.5
268	0.4
269	0.35
270	0.3
271	0.5
272	0.35
273	0.4
274	0.5
275	0.55
276	0.35
277	0.55
278	0.5
279	0.55
280	0.35
281	0.4
282	0.4
283	0.35
284	0.5
285	0.35
286	0.4
287	0.35
288	0.4
289	0.4
290	0.5
291	0.3
292	0.4
293	0.5
294	0.5
295	0.55
296	0.3
297	0.3
298	0.3
299	0.35
300	0.3
301	0.3
302	0.5
303	0.35
304	0.3
305	0.35
306	0.3
307	0.3
308	0.4
309	0.35
310	0.35
311	0.35
312	0.3
313	0.5
314	0.55
315	0.4
316	0.4
317	0.35
318	0.55
319	0.35
320	0.55
321	0.4
322	0.35
323	0.5
324	0.35
325	0.5
326	0.3
327	0.35
328	0.5
329	0.5
330	0.55
331	0.35
332	0.35
333	0.4
334	0.35
335	0.55
336	0.55
337	0.35
338	0.5
339	0.4
340	0.5
341	0.3
342	0.55
343	0.55
344	0.4
345	0.5
346	0.4
347	0.3
348	0.4
349	0.3
350	0.35
351	0.35
352	0.55
353	0.5
354	0.3
355	0.4
356	0.35
357	0.35
358	0.4
359	0.3
360	0.55
361	0.3
362	0.4
363	0.55
364	0.35
365	0.4
366	0.55
367	0.4
368	0.4
369	0.35
370	0.35
371	0.35
372	0.5
373	0.35
374	0.3
375	0.35
376	0.3
377	0.55
378	0.5
379	0.35
380	0.3
381	0.35
382	0.4
383	0.35
384	0.55
385	0.35
386	0.5
387	0.55
388	0.35
389	0.4
390	0.35
391	0.3
392	0.5
393	0.4
394	0.3
395	0.3
396	0.5
397	0.5
398	0.35
399	0.35
400	0.5
401	0.35
402	0.5
403	0.35
404	0.35
405	0.35
406	0.35
407	0.4
408	0.4
409	0.35
410	0.55
411	0.55
412	0.3
413	0.5
414	0.5
415	0.5
416	0.4
417	0.55
418	0.55
419	0.3
420	0.55
421	0.5
422	0.3
423	0.35
424	0.4
425	0.55
426	0.55
427	0.4
428	0.3
429	0.35
430	0.5
431	0.5
432	0.55
433	0.3
434	0.35
435	0.4
436	0.55
437	0.35
438	0.4
439	0.55
440	0.4
441	0.5
442	0.35
443	0.35
444	0.5
445	0.35
446	0.5
447	0.35
448	0.5
449	0.3
450	0.4
451	0.4
452	0.5
453	0.35
454	0.5
455	0.55
456	0.55
457	0.35
458	0.5
459	0.3
460	0.55
461	0.3
462	0.3
463	0.3
464	0.5
465	0.3
466	0.4
467	0.35
468	0.4
469	0.3
470	0.55
471	0.3
472	0.4
473	0.5
474	0.5
475	0.3
476	0.55
477	0.3
478	0.5
479	0.4
480	0.3
481	0.55
482	0.55
483	0.5
484	0.55
485	0.5
486	0.4
487	0.55
488	0.55
489	0.4
490	0.5
491	0.4
492	0.4
493	0.4
494	0.55
495	0.55
496	0.35
497	0.55
498	0.4
499	0.4
500	0.5
501	0.5
502	0.3
503	0.55
504	0.3
505	0.35
506	0.5
507	0.5
508	0.5
509	0.55
510	0.55
511	0.5
512	0.3
513	0.3
514	0.4
515	0.35
516	0.5
517	0.5
518	0.5
519	0.35
520	0.35
521	0.4
522	0.35
523	0.5
524	0.3
525	0.35
526	0.4
527	0.35
528	0.55
529	0.55
530	0.4
531	0.4
532	0.4
533	0.5
534	0.3
535	0.3
536	0.4
537	0.4
538	0.35
539	0.55
540	0.55
541	0.35
542	0.3
543	0.55
544	0.5
545	0.55
546	0.4
547	0.3
548	0.35
549	0.55
550	0.35
551	0.35
552	0.55
553	0.55
554	0.4
555	0.5
556	0.5
557	0.35
558	0.3
559	0.4
560	0.35
561	0.35
562	0.5
563	0.3
564	0.55
565	0.3
566	0.4
567	0.35
568	0.3
569	0.3
570	0.3
571	0.5
572	0.55
573	0.35
574	0.35
575	0.55
576	0.3
577	0.55
578	0.3
579	0.35
580	0.55
581	0.4
582	0.4
583	0.4
584	0.5
585	0.35
586	0.35
587	0.35
588	0.3
589	0.5
590	0.4
591	0.35
592	0.4
593	0.3
594	0.5
595	0.55
596	0.4
597	0.4
598	0.4
599	0.55
600	0.5
601	0.3
602	0.5
603	0.5
604	0.4
605	0.4
606	0.5
607	0.5
608	0.3
609	0.5
610	0.3
611	0.5
612	0.4
613	0.4
614	0.35
615	0.35
616	0.5
617	0.5
618	0.55
619	0.55
620	0.4
621	0.3
622	0.55
623	0.4
624	0.55
625	0.35
626	0.55
627	0.3
628	0.5
629	0.35
630	0.3
631	0.3
632	0.55
633	0.35
634	0.55
635	0.3
636	0.35
637	0.55
638	0.55
639	0.3
640	0.4
641	0.55
642	0.3
643	0.35
644	0.35
645	0.3
646	0.4
647	0.35
648	0.4
649	0.3
650	0.5
651	0.3
652	0.4
653	0.4
654	0.3
655	0.3
656	0.55
657	0.35
658	0.55
659	0.55
660	0.3
661	0.5
662	0.35
663	0.4
664	0.3
665	0.5
666	0.35
667	0.5
668	0.35
669	0.55
670	0.3
671	0.3
672	0.55
673	0.5
674	0.5
675	0.5
676	0.35
677	0.55
678	0.55
679	0.4
680	0.4
681	0.4
682	0.55
683	0.55
684	0.55
685	0.3
686	0.35
687	0.5
688	0.4
689	0.3
690	0.4
691	0.4
692	0.55
693	0.4
694	0.4
695	0.4
696	0.5
697	0.55
698	0.3
699	0.3
700	0.5
701	0.35
702	0.5
703	0.3
704	0.55
705	0.5
706	0.4
707	0.55
708	0.35
709	0.5
710	0.35
711	0.55
712	0.55
713	0.4
714	0.4
715	0.4
716	0.4
717	0.3
718	0.4
719	0.35
720	0.5
721	0.55
722	0.35
723	0.3
724	0.35
725	0.55
726	0.35
727	0.35
728	0.4
729	0.3
730	0.3
731	0.55
732	0.4
733	0.55
734	0.55
735	0.4
736	0.3
737	0.3
738	0.5
739	0.35
740	0.4
741	0.3
742	0.5
743	0.3
744	0.5
745	0.35
746	0.55
747	0.55
748	0.35
749	0.55
750	0.4
751	0.4
752	0.5
753	0.35
754	0.5
755	0.5
756	0.35
757	0.4
758	0.55
759	0.55
760	0.5
761	0.55
762	0.35
763	0.55
764	0.3
765	0.55
766	0.35
767	0.4
768	0.5
769	0.5
770	0.55
771	0.3
772	0.55
773	0.4
774	0.55
775	0.55
776	0.5
777	0.35
778	0.35
779	0.5
780	0.5
781	0.4
782	0.4
783	0.3
784	0.4
785	0.55
786	0.55
787	0.35
788	0.5
789	0.5
790	0.5
791	0.3
792	0.4
793	0.3
794	0.35
795	0.4
796	0.35
797	0.5
798	0.55
799	0.55
800	0.55
801	0.3
802	0.35
803	0.5
804	0.35
805	0.35
806	0.4
807	0.4
808	0.5
809	0.4
810	0.55
811	0.4
812	0.55
813	0.4
814	0.4
815	0.35
816	0.4
817	0.4
818	0.3
819	0.4
820	0.55
821	0.5
822	0.3
823	0.5
824	0.3
825	0.5
826	0.3
827	0.4
828	0.3
829	0.35
830	0.4
831	0.3
832	0.35
833	0.3
834	0.55
835	0.35
836	0.35
837	0.3
838	0.55
839	0.55
840	0.4
841	0.35
842	0.55
843	0.5
844	0.3
845	0.5
846	0.3
847	0.55
848	0.5
849	0.35
850	0.35
851	0.3
852	0.55
853	0.35
854	0.3
855	0.55
856	0.5
857	0.35
858	0.35
859	0.35
860	0.5
861	0.3
862	0.3
863	0.3
864	0.55
865	0.35
866	0.4
867	0.4
868	0.5
869	0.3
870	0.3
871	0.35
872	0.5
873	0.55
874	0.5
875	0.55
876	0.5
877	0.3
878	0.4
879	0.5
880	0.55
881	0.4
882	0.5
883	0.4
884	0.4
885	0.4
886	0.4
887	0.3
888	0.3
889	0.35
890	0.55
891	0.5
892	0.4
893	0.55
894	0.3
895	0.4
896	0.4
897	0.4
898	0.3
899	0.3
900	0.35
901	0.5
902	0.5
903	0.3
904	0.5
905	0.4
906	0.3
907	0.35
908	0.3
909	0.35
910	0.3
911	0.55
912	0.55
913	0.3
914	0.5
915	0.4
916	0.35
917	0.35
918	0.3
919	0.55
920	0.3
921	0.3
922	0.55
923	0.5
924	0.35
925	0.3
926	0.35
927	0.3
928	0.35
929	0.35
930	0.3
931	0.4
932	0.55
933	0.3
934	0.3
935	0.4
936	0.3
937	0.55
938	0.4
939	0.3
940	0.3
941	0.35
942	0.4
943	0.3
944	0.5
945	0.3
946	0.55
947	0.35
948	0.3
949	0.55
950	0.4
951	0.5
952	0.5
953	0.4
954	0.55
955	0.5
956	0.4
957	0.4
958	0.4
959	0.3
960	0.3
961	0.4
962	0.55
963	0.3
964	0.3
965	0.4
966	0.3
967	0.5
968	0.3
969	0.55
970	0.55
971	0.5
972	0.55
973	0.55
974	0.55
975	0.4
976	0.4
977	0.4
978	0.55
979	0.35
980	0.3
981	0.55
982	0.4
983	0.4
984	0.55
985	0.35
986	0.55
987	0.55
988	0.3
989	0.55
990	0.55
991	0.3
992	0.55
993	0.5
994	0.4
995	0.5
996	0.5
997	0.5
998	0.35
999	0.55
