ID	Radius 
513	0.5
514	0.35
515	0.4
516	0.3
517	0.35
518	0.4
519	0.3
520	0.5
521	0.35
522	0.55
523	0.4
524	0.4
525	0.55
526	0.3
527	0.55
528	0.4
529	0.55
530	0.55
531	0.4
532	0.4
533	0.3
534	0.35
535	0.3
536	0.4
537	0.3
538	0.55
539	0.35
540	0.3
541	0.4
542	0.4
543	0.5
544	0.35
545	0.35
546	0.5
547	0.55
548	0.5
549	0.35
550	0.4
551	0.4
552	0.35
553	0.4
554	0.55
555	0.55
556	0.55
557	0.4
558	0.35
559	0.55
560	0.35
561	0.55
562	0.4
563	0.55
564	0.4
565	0.35
566	0.3
567	0.5
568	0.35
569	0.3
570	0.35
571	0.3
572	0.35
573	0.35
574	0.3
575	0.3
576	0.5
577	0.4
578	0.35
579	0.35
580	0.4
581	0.3
582	0.35
583	0.55
584	0.5
585	0.55
586	0.4
587	0.5
588	0.35
589	0.35
590	0.35
591	0.5
592	0.3
593	0.55
594	0.5
595	0.5
596	0.4
597	0.3
598	0.35
599	0.4
600	0.3
601	0.4
602	0.35
603	0.3
604	0.4
605	0.4
606	0.3
607	0.55
608	0.55
609	0.4
610	0.35
611	0.3
612	0.55
613	0.5
614	0.5
615	0.4
616	0.55
617	0.3
618	0.55
619	0.55
620	0.3
621	0.4
622	0.35
623	0.55
624	0.35
625	0.3
626	0.5
627	0.4
628	0.3
629	0.5
630	0.3
631	0.55
632	0.3
633	0.4
634	0.5
635	0.35
636	0.3
637	0.35
638	0.55
639	0.55
640	0.35
641	0.5
642	0.35
643	0.4
644	0.3
645	0.35
646	0.35
647	0.4
648	0.3
649	0.3
650	0.5
651	0.55
652	0.35
653	0.55
654	0.3
655	0.5
656	0.3
657	0.55
658	0.4
659	0.55
660	0.35
661	0.5
662	0.55
663	0.55
664	0.55
665	0.5
666	0.55
667	0.5
668	0.3
669	0.55
670	0.55
671	0.55
672	0.5
673	0.5
674	0.3
675	0.55
676	0.35
677	0.3
678	0.3
679	0.35
680	0.55
681	0.55
682	0.5
683	0.3
684	0.3
685	0.4
686	0.35
687	0.55
688	0.4
689	0.3
690	0.55
691	0.55
692	0.5
693	0.55
694	0.55
695	0.55
696	0.5
697	0.3
698	0.55
699	0.5
700	0.55
701	0.4
702	0.3
703	0.35
704	0.4
705	0.5
706	0.5
707	0.35
708	0.3
709	0.35
710	0.35
711	0.4
712	0.4
713	0.4
714	0.35
715	0.35
716	0.35
717	0.35
718	0.35
719	0.5
720	0.35
721	0.35
722	0.35
723	0.35
724	0.5
725	0.55
726	0.35
727	0.55
728	0.55
729	0.3
730	0.3
731	0.55
732	0.5
733	0.35
734	0.55
735	0.4
736	0.5
737	0.3
738	0.55
739	0.5
740	0.5
741	0.35
742	0.55
743	0.35
744	0.35
745	0.4
746	0.35
747	0.4
748	0.4
749	0.5
750	0.5
751	0.55
752	0.3
753	0.35
754	0.4
755	0.3
756	0.3
757	0.3
758	0.3
759	0.3
760	0.5
761	0.4
762	0.3
763	0.4
764	0.35
765	0.3
766	0.35
767	0.4
768	0.5
769	0.55
770	0.35
771	0.3
772	0.5
773	0.35
774	0.55
775	0.35
776	0.5
777	0.5
778	0.35
779	0.3
780	0.3
781	0.4
782	0.5
783	0.3
784	0.3
785	0.55
786	0.5
787	0.3
788	0.55
789	0.5
790	0.4
791	0.55
792	0.35
793	0.35
794	0.55
795	0.5
796	0.55
797	0.55
798	0.4
799	0.35
800	0.5
801	0.3
802	0.4
803	0.5
804	0.4
805	0.3
806	0.55
807	0.55
808	0.55
809	0.5
810	0.4
811	0.3
812	0.35
813	0.3
814	0.35
815	0.4
816	0.35
817	0.4
818	0.35
819	0.4
820	0.5
821	0.55
822	0.5
823	0.5
824	0.55
825	0.4
826	0.5
827	0.5
828	0.55
829	0.55
830	0.4
831	0.55
832	0.35
833	0.55
834	0.55
835	0.3
836	0.5
837	0.3
838	0.3
839	0.35
840	0.3
841	0.4
842	0.3
843	0.4
844	0.55
845	0.5
846	0.35
847	0.35
848	0.35
849	0.55
850	0.35
851	0.3
852	0.35
853	0.55
854	0.35
855	0.35
856	0.35
857	0.55
858	0.5
859	0.5
860	0.55
861	0.5
862	0.35
863	0.4
864	0.55
865	0.3
866	0.3
867	0.4
868	0.35
869	0.3
870	0.55
871	0.3
872	0.55
873	0.5
874	0.3
875	0.3
876	0.4
877	0.5
878	0.55
879	0.4
880	0.3
881	0.55
882	0.35
883	0.4
884	0.4
885	0.35
886	0.3
887	0.4
888	0.35
889	0.35
890	0.4
891	0.4
892	0.3
893	0.3
894	0.3
895	0.35
896	0.55
897	0.35
898	0.55
899	0.5
900	0.5
901	0.3
902	0.5
903	0.55
904	0.55
905	0.3
906	0.55
907	0.4
908	0.35
909	0.55
910	0.4
911	0.3
912	0.4
913	0.5
914	0.3
915	0.5
916	0.3
917	0.3
918	0.3
919	0.5
920	0.35
921	0.5
922	0.5
923	0.4
924	0.4
925	0.3
926	0.55
927	0.4
928	0.5
929	0.3
930	0.35
931	0.55
932	0.55
933	0.55
934	0.3
935	0.55
936	0.35
937	0.5
938	0.55
939	0.5
940	0.35
941	0.55
942	0.4
943	0.5
944	0.55
945	0.3
946	0.4
947	0.5
948	0.4
949	0.3
950	0.5
951	0.3
952	0.5
953	0.5
954	0.3
955	0.35
956	0.4
957	0.35
958	0.3
959	0.4
960	0.35
961	0.5
962	0.4
963	0.35
964	0.5
965	0.35
966	0.35
967	0.3
968	0.4
969	0.55
970	0.5
971	0.4
972	0.35
973	0.4
974	0.55
975	0.5
976	0.3
977	0.5
978	0.35
979	0.35
980	0.35
981	0.4
982	0.3
983	0.5
984	0.55
985	0.35
986	0.35
987	0.4
988	0.4
989	0.3
990	0.5
991	0.35
992	0.4
993	0.5
994	0.35
995	0.4
996	0.55
997	0.55
998	0.3
999	0.4
1000	0.35
1001	0.35
1002	0.35
1003	0.3
1004	0.55
1005	0.4
1006	0.35
1007	0.4
1008	0.55
1009	0.4
1010	0.35
1011	0.5
1012	0.35
1013	0.5
1014	0.4
1015	0.55
1016	0.5
1017	0.35
1018	0.3
1019	0.35
1020	0.55
1021	0.4
1022	0.5
1023	0.35
1024	0.55
1025	0.5
1026	0.3
1027	0.4
1028	0.3
1029	0.55
1030	0.3
1031	0.35
1032	0.3
1033	0.4
1034	0.4
1035	0.4
1036	0.3
1037	0.35
1038	0.35
1039	0.5
1040	0.3
1041	0.4
1042	0.4
1043	0.3
1044	0.4
1045	0.55
1046	0.55
1047	0.3
1048	0.35
1049	0.5
1050	0.4
1051	0.4
1052	0.5
1053	0.5
1054	0.4
1055	0.3
1056	0.4
1057	0.3
1058	0.3
1059	0.3
1060	0.4
1061	0.35
1062	0.3
1063	0.35
1064	0.5
1065	0.35
1066	0.3
1067	0.55
1068	0.55
1069	0.3
1070	0.4
1071	0.4
1072	0.55
1073	0.4
1074	0.5
1075	0.35
1076	0.55
1077	0.3
1078	0.4
1079	0.3
1080	0.5
1081	0.4
1082	0.3
1083	0.55
1084	0.55
1085	0.4
1086	0.55
1087	0.4
1088	0.35
1089	0.5
1090	0.5
1091	0.55
1092	0.5
1093	0.3
1094	0.35
1095	0.55
1096	0.4
1097	0.3
1098	0.35
1099	0.4
1100	0.5
1101	0.35
1102	0.5
1103	0.5
1104	0.55
1105	0.4
1106	0.55
1107	0.3
1108	0.3
1109	0.35
1110	0.35
1111	0.35
1112	0.55
1113	0.3
1114	0.3
1115	0.55
1116	0.3
1117	0.3
1118	0.3
1119	0.4
1120	0.5
1121	0.55
1122	0.5
1123	0.5
1124	0.4
1125	0.4
1126	0.3
1127	0.35
1128	0.3
1129	0.5
1130	0.4
1131	0.3
1132	0.55
1133	0.5
1134	0.5
1135	0.35
1136	0.35
1137	0.55
1138	0.4
1139	0.3
1140	0.5
1141	0.3
1142	0.35
1143	0.4
1144	0.55
1145	0.55
1146	0.55
1147	0.5
1148	0.5
1149	0.5
1150	0.5
1151	0.4
1152	0.4
1153	0.5
1154	0.4
1155	0.4
1156	0.4
1157	0.55
1158	0.55
1159	0.35
1160	0.3
1161	0.35
1162	0.35
1163	0.35
1164	0.5
1165	0.3
1166	0.3
1167	0.4
1168	0.4
1169	0.55
1170	0.35
1171	0.4
1172	0.35
1173	0.5
1174	0.55
1175	0.35
1176	0.35
1177	0.35
1178	0.5
1179	0.35
1180	0.35
1181	0.4
1182	0.55
1183	0.5
1184	0.55
1185	0.3
1186	0.35
1187	0.3
1188	0.5
1189	0.55
1190	0.5
1191	0.4
1192	0.4
1193	0.3
1194	0.4
1195	0.55
1196	0.35
1197	0.35
1198	0.4
1199	0.35
