-590.489215	-508.720043	-432.495717	-361.292829	-294.646151	-232.141951	-232.141951	-176.857705	-124.728174	-75.490821	-28.911453	15.219503	57.090152	96.869811	134.711297	170.752893	205.120029	237.926747	269.276963	299.265565	327.979376	355.497989	381.894507	407.236191	431.585030	454.998250	477.528762	499.225562	520.134084	540.296521	559.752108	578.537374	596.686376	614.230901	631.200655	647.623425	663.525241	678.930501	693.862109	708.341576	722.389134	736.023824	749.263584	762.125328	774.625017	786.777726	798.597707	810.098438	821.292682	832.192529	842.809442	853.154296
-526.557736	-447.121596	-373.072096	-303.900762	-239.155643	-178.434807	-178.434807	-124.727927	-74.085751	-26.253234	18.997136	61.868951	102.544950	141.189618	177.951415	212.964674	246.351250	278.221929	308.677663	337.810634	365.705184	392.438639	418.082014	442.700650	466.354770	489.099966	510.987640	532.065388	552.377350	571.964514	590.864996	609.114282	626.745458	643.789405	660.274978	676.229176	691.677282	706.643001	721.148581	735.214922	748.861676	762.107342	774.969346	787.464119	799.607168	811.413138	822.895872	834.068465	844.943316	855.532169	865.846161	875.895857
-462.626258	-385.523148	-313.648475	-246.508696	-183.665134	-124.727663	-124.727663	-72.598148	-23.443328	22.984353	66.905724	108.518398	147.999747	185.509426	221.191532	255.176456	287.582471	318.517112	348.078364	376.355702	403.430993	429.379288	454.269520	478.165110	501.124511	523.201682	544.446517	564.905214	584.620616	603.632508	621.977884	639.691191	656.804541	673.347908	689.349302	704.834927	719.829324	734.355501	748.435054	762.088267	775.334218	788.190860	800.675108	812.802911	824.589320	836.048550	847.194037	858.038492	868.593950	878.871810	888.882881	898.637417
-398.694779	-323.924701	-254.224853	-189.116630	-128.174625	-71.020519	-71.020519	-20.468370	27.199095	72.221940	114.814312	155.167846	193.454545	229.829233	264.431649	297.388237	328.813692	358.812295	387.479065	414.900771	441.156801	466.319938	490.457026	513.629569	535.894251	557.303399	577.905395	597.745041	616.863882	635.300501	653.090772	670.268099	686.863623	702.906412	718.423626	733.440678	747.981365	762.068001	775.721526	788.961612	801.806759	814.274378	826.380870	838.141703	849.571472	860.683961	871.492202	882.008519	892.244583	902.211450	911.919600	921.378978
-334.763300	-262.326253	-194.801232	-131.724564	-72.684117	-17.313375	-17.313375	31.661409	77.841518	121.459527	162.722900	201.817293	238.909342	274.149041	307.671767	339.600019	370.044913	399.107477	426.879766	453.445839	478.882610	503.260588	526.644533	549.094029	570.663991	591.405115	611.364273	630.584867	649.107148	666.968494	684.203659	700.845007	716.922706	732.464915	747.497950	762.046428	776.133406	789.780501	803.007998	815.834958	828.279301	840.357895	852.086632	863.480495	874.553624	885.319373	895.790367	905.978546	915.895217	925.551090	934.956319	944.120539
-270.831822	-200.727806	-135.377611	-74.332498	-17.193608	36.393769	36.393769	83.791187	128.483941	170.697114	210.631488	248.466740	284.364139	318.468848	350.911884	381.811800	411.276135	439.402660	466.280467	491.990908	516.608418	540.201237	562.832039	584.558488	605.433732	625.506832	644.823150	663.424694	681.350415	698.636487	715.316547	731.421915	746.981788	762.023419	776.572274	790.652179	804.285448	817.493001	830.294471	842.708303	854.751843	866.441413	877.792394	888.819287	899.535775	909.954785	920.088532	929.948573	939.545851	948.890730	957.993039	966.862100
-206.900343	-139.129359	-75.953990	-16.940431	38.296901	90.100913	90.100913	135.920966	179.126364	219.934700	258.540076	295.116188	329.818937	362.788656	394.152001	424.023582	452.507356	479.697842	505.681168	530.535976	554.334227	577.141887	599.019545	620.022948	640.203472	659.608548	678.282028	696.264520	713.593681	730.304480	746.429435	761.998824	777.040871	791.581922	805.646598	819.257930	832.437489	845.205500	857.580943	869.581649	881.224384	892.524931	903.498156	914.158079	924.517927	934.590196	944.386697	953.918600	963.196485	972.230371	981.029758	989.603661
-142.968864	-77.530911	-16.530369	40.451635	93.787410	143.808057	143.808057	188.050744	229.768787	269.172287	306.448665	341.765635	375.273734	407.108463	437.392119	466.235363	493.738577	519.993025	545.081868	569.081045	592.060035	614.082537	635.207052	655.487407	674.973213	693.710264	711.740906	729.104346	745.836947	761.972473	777.542323	792.575732	807.099953	821.140426	834.720922	847.863680	860.589531	872.918000	884.867416	896.454994	907.696926	918.608449	929.203919	939.496871	949.500079	959.225608	968.684861	977.888627	986.847119	995.570011	1004.066477	1012.345222
-79.037386	-15.932464	42.893252	97.843701	149.277918	197.515201	197.515201	240.180523	280.411210	318.409874	354.357253	388.415082	420.728532	451.428271	480.632236	508.447145	534.969798	560.288208	584.482569	607.626113	629.785843	651.023186	671.394558	690.951867	709.742953	727.811981	745.199783	761.944173	778.080213	793.640466	808.655211	823.152640	837.159035	850.698929	863.795245	876.469431	888.741572	900.630500	912.153888	923.328340	934.169468	944.691967	954.909681	964.835663	974.482231	983.861020	992.983026	1001.858654	1010.497752	1018.909651	1027.103197	1035.086783
-15.105907	45.665983	102.316874	155.235767	204.768427	251.222345	251.222345	292.310301	331.053633	367.647461	402.265841	435.064530	466.183329	495.748078	523.872353	550.658926	576.201019	600.583390	623.883270	646.171182	667.511652	687.963836	707.582064	726.416326	744.512694	761.913697	778.658661	794.783999	810.323479	825.308459	839.768099	853.729548	867.218118	880.257433	892.869569	905.075182	916.893614	928.343000	939.440360	950.201685	960.642009	970.775484	980.615443	990.174454	999.464383	1008.496431	1017.281191	1025.828681	1034.148386	1042.249291	1050.139916	1057.828343
48.825571	107.264431	161.740495	212.627833	260.258936	304.929489	304.929489	344.440079	381.696056	416.885048	450.174429	481.713977	511.638127	540.067886	567.112471	592.870708	617.432241	640.878573	663.283971	684.716250	705.237460	724.904485	743.769571	761.880786	779.282434	796.015413	812.117539	827.623825	842.566745	856.976452	870.880987	884.306457	897.277200	909.815936	921.943893	933.680933	945.045655	956.055500	966.726833	977.075031	987.114551	996.859002	1006.321205	1015.513246	1024.446534	1033.131843	1041.579356	1049.798709	1057.799020	1065.588932	1073.176636	1080.569904
112.757050	168.862878	221.164116	270.019900	315.749444	358.636633	358.636633	396.569858	432.338479	466.122635	498.083017	528.363424	557.092924	584.387693	610.352588	635.082489	658.663462	681.173756	702.684672	723.261319	742.963269	761.845135	779.957077	797.345245	814.052175	830.117130	845.576416	860.463652	874.810011	888.644446	901.993875	914.883365	927.336283	939.374439	951.018217	962.286683	973.197696	983.767999	994.013305	1003.948376	1013.587093	1022.942520	1032.026967	1040.852038	1049.428686	1057.767255	1065.877521	1073.768736	1081.449654	1088.928572	1096.213355	1103.311465
176.688529	230.461325	280.587737	327.411966	371.239953	412.343777	412.343777	448.699636	482.980902	515.360222	545.991605	575.012872	602.547722	628.707501	653.592705	677.294271	699.894683	721.468938	742.085373	761.806387	780.689077	798.785785	816.144583	832.809705	848.821915	864.218846	879.035294	893.303478	907.053277	920.312439	933.106763	945.460273	957.395365	968.932943	980.092541	990.892434	1001.349738	1011.480499	1021.299778	1030.821721	1040.059634	1049.026038	1057.732729	1066.190830	1074.410838	1082.402666	1090.175686	1097.738763	1105.100288	1112.268212	1119.250074	1126.053026
240.620007	292.059773	340.011358	384.804032	426.730462	466.050921	466.050921	500.829415	533.623325	564.597808	593.900193	621.662319	648.002519	673.027308	696.832823	719.506052	741.125904	761.764121	781.486074	800.351456	818.414885	835.726434	852.332090	868.274164	883.591655	898.320563	912.494171	926.143304	939.296543	951.980432	964.219651	976.037181	987.454447	998.491446	1009.166865	1019.498185	1029.501779	1039.192999	1048.586250	1057.695067	1066.532176	1075.109556	1083.438491	1091.529622	1099.392990	1107.038078	1114.473851	1121.708790	1128.750921	1135.607852	1142.286794	1148.794587
304.551486	353.658220	399.434979	442.196098	482.220970	519.758065	519.758065	552.959193	584.265748	613.835395	641.808782	668.311766	693.457316	717.347116	740.072940	761.717834	782.357125	802.059303	820.886774	838.896524	856.140694	872.667084	888.519596	903.738624	918.361396	932.422279	945.953049	958.983131	971.539810	983.648425	995.332539	1006.614090	1017.513530	1028.049950	1038.241189	1048.103935	1057.653821	1066.905499	1075.872723	1084.568412	1093.004718	1101.193074	1109.144253	1116.868414	1124.375141	1131.673490	1138.772016	1145.678817	1152.401555	1158.947493	1165.323513	1171.536148
368.482965	415.256667	458.858600	499.588165	537.711479	573.465209	573.465209	605.088972	634.908171	663.072982	689.717370	714.961214	738.912114	761.666923	783.313057	803.929615	823.588347	842.354486	860.287475	877.441593	893.866502	909.607733	924.707102	939.203083	953.131136	966.523995	979.411927	991.822957	1003.783076	1015.316418	1026.445427	1037.190998	1047.572612	1057.608453	1067.315513	1076.709686	1085.805862	1094.617999	1103.159195	1111.441758	1119.477259	1127.276591	1134.850015	1142.207206	1149.357293	1156.308901	1163.070181	1169.648844	1176.052189	1182.287133	1188.360232	1194.277709
432.414443	476.855115	518.282222	556.980231	593.201988	627.172353	627.172353	657.218750	685.550594	712.310569	737.625958	761.610661	784.366911	805.986731	826.553175	846.141397	864.819568	882.649669	899.688176	915.986661	931.592311	946.548383	960.894609	974.667543	987.900877	1000.625712	1012.870804	1024.662783	1036.026342	1046.984411	1057.558314	1067.767906	1077.631695	1087.166957	1096.389836	1105.315437	1113.957904	1122.330498	1130.445667	1138.315103	1145.949801	1153.360109	1160.555777	1167.545998	1174.339445	1180.944313	1187.368346	1193.618871	1199.702823	1205.626773	1211.396952	1217.019269
496.345922	538.453562	577.705843	614.372297	648.692497	680.879497	680.879497	709.348529	736.193017	761.548156	785.534546	808.260108	829.821709	850.306538	869.793292	888.353178	906.050789	922.944851	939.088877	954.531730	969.318119	983.489033	997.082115	1010.132002	1022.670617	1034.727428	1046.329682	1057.502610	1068.269608	1078.652404	1088.671202	1098.344814	1107.690777	1116.725460	1125.464160	1133.921188	1142.109945	1150.042998	1157.732140	1165.188449	1172.422343	1179.443627	1186.261539	1192.884789	1199.321597	1205.579725	1211.666511	1217.588898	1223.353457	1228.966413	1234.433671	1239.760830
560.277400	600.052009	637.129464	671.764363	704.183005	734.586641	734.586641	761.478307	786.835440	810.785743	833.443134	854.909556	875.276506	894.626346	913.033409	930.564960	947.282010	963.240034	978.489578	993.076798	1007.043928	1020.429682	1033.269621	1045.596462	1057.440358	1068.829144	1079.788560	1090.342436	1100.512874	1110.320397	1119.784090	1128.921723	1137.749860	1146.283964	1154.538484	1162.526938	1170.261987	1177.755498	1185.018612	1192.061794	1198.894884	1205.527145	1211.967301	1218.223581	1224.303749	1230.215136	1235.964676	1241.558925	1247.004090	1252.306054	1257.470391	1262.502391
624.208879	661.650457	696.553085	729.156429	759.673514	788.293785	788.293785	813.608085	837.477862	860.023329	881.351722	901.559003	920.731304	938.946153	956.273527	972.776741	988.513231	1003.535216	1017.890279	1031.621867	1044.769736	1057.370332	1069.457128	1081.060921	1092.210098	1102.930861	1113.247437	1123.182262	1132.756140	1141.988390	1150.896978	1159.498631	1167.808942	1175.842467	1183.612808	1191.132689	1198.414028	1205.467998	1212.305085	1218.935140	1225.367426	1231.610663	1237.673064	1243.562373	1249.285900	1254.850548	1260.262841	1265.528952	1270.654724	1275.645694	1280.507110	1285.243952
688.140358	723.248904	755.976706	786.548496	815.164023	842.000929	842.000929	865.737864	888.120285	909.260916	929.260310	948.208450	966.186101	983.265961	999.513644	1014.988523	1029.744453	1043.830399	1057.290979	1070.166935	1082.495544	1094.310981	1105.644634	1116.525381	1126.979838	1137.032577	1146.706315	1156.022089	1164.999406	1173.656384	1182.009866	1190.075539	1197.868024	1205.400971	1212.687132	1219.738440	1226.566069	1233.180498	1239.591557	1245.808485	1251.839968	1257.694181	1263.378826	1268.901165	1274.268052	1279.485960	1284.561006	1289.498979	1294.305358	1298.985334	1303.543829	1307.985513
752.071836	784.847351	815.400327	843.940562	870.654531	895.708073	895.708073	917.867642	938.762708	958.498503	977.168899	994.857898	1011.640899	1027.585768	1042.753761	1057.200304	1070.975674	1084.125582	1096.691680	1108.712004	1120.221353	1131.251631	1141.832140	1151.989840	1161.749579	1171.134294	1180.165193	1188.861915	1197.242672	1205.324377	1213.122754	1220.652447	1227.927107	1234.959474	1241.761456	1248.344191	1254.718111	1260.892997	1266.878029	1272.681830	1278.312509	1283.777698	1289.084588	1294.239957	1299.250204	1304.121371	1308.859171	1313.469006	1317.955992	1322.324974	1326.580549	1330.727074
816.003315	846.445799	874.823948	901.332628	926.145040	949.415217	949.415217	969.997421	989.405131	1007.736090	1025.077487	1041.507345	1057.095696	1071.905576	1085.993879	1099.412086	1112.206895	1124.420764	1136.092381	1147.257072	1157.947161	1168.192281	1178.019647	1187.454300	1196.519319	1205.236010	1213.624070	1221.701741	1229.485938	1236.992370	1244.235642	1251.229356	1257.986189	1264.517978	1270.835780	1276.949941	1282.870152	1288.605497	1294.164502	1299.555176	1304.785051	1309.861216	1314.790350	1319.578749	1324.232356	1328.756783	1333.157336	1337.439033	1341.606625	1345.664615	1349.617268	1353.468634
879.934794	908.044246	934.247570	958.724694	981.635549	1003.122361	1003.122361	1022.127199	1040.047554	1056.973677	1072.986075	1088.156792	1102.550493	1116.225383	1129.233996	1141.623867	1153.438116	1164.715947	1175.493082	1185.802141	1195.672970	1205.132930	1214.207153	1222.918759	1231.289060	1239.337726	1247.082948	1254.541568	1261.729205	1268.660363	1275.348530	1281.806264	1288.045272	1294.076481	1299.910103	1305.555692	1311.022194	1316.317997	1321.450974	1326.428521	1331.257593	1335.944734	1340.496112	1344.917541	1349.214507	1353.392195	1357.455501	1361.409060	1365.257259	1369.004255	1372.653987	1376.210195
943.866272	969.642693	993.671191	1016.116760	1037.126057	1056.829505	1056.829505	1074.256978	1090.689977	1106.211264	1120.894663	1134.806240	1148.005291	1160.545191	1172.474113	1183.835649	1194.669337	1205.011130	1214.893783	1224.347209	1233.398778	1242.073580	1250.394659	1258.383219	1266.058800	1273.439443	1280.541826	1287.381394	1293.972471	1300.328356	1306.461418	1312.383172	1318.104354	1323.634985	1328.984427	1334.161443	1339.174235	1344.030497	1348.737447	1353.301867	1357.730134	1362.028252	1366.201874	1370.256333	1374.196659	1378.027606	1381.753666	1385.379087	1388.907893	1392.343895	1395.690707	1398.951756
1007.797751	1031.241141	1053.094812	1073.508827	1092.616566	1110.536649	1110.536649	1126.386756	1141.332400	1155.448851	1168.803251	1181.455687	1193.460088	1204.864998	1215.714230	1226.047430	1235.900559	1245.306312	1254.294484	1262.892278	1271.124586	1279.014230	1286.582166	1293.847678	1300.828541	1307.541159	1314.000703	1320.221220	1326.215737	1331.996349	1337.574306	1342.960080	1348.163437	1353.193488	1358.058751	1362.767193	1367.326277	1371.742997	1376.023919	1380.175212	1384.202676	1388.111770	1391.907636	1395.595124	1399.178811	1402.663018	1406.051831	1409.349114	1412.558527	1415.683535	1418.727426	1421.693317
1071.729229	1092.839588	1112.518433	1130.900893	1148.107075	1164.243793	1164.243793	1178.516535	1191.974823	1204.686437	1216.711839	1228.105135	1238.914886	1249.184806	1258.954348	1268.259212	1277.131780	1285.601495	1293.695185	1301.437346	1308.850395	1315.954879	1322.769672	1329.312138	1335.598281	1341.642875	1347.459581	1353.061047	1358.459003	1363.664342	1368.687194	1373.536989	1378.222519	1382.751991	1387.133075	1391.372944	1395.478318	1399.455496	1403.310391	1407.048558	1410.675218	1414.195287	1417.613398	1420.933916	1424.160963	1427.298430	1430.349996	1433.319141	1436.209161	1439.023176	1441.764145	1444.434878
1135.660708	1154.438035	1171.942054	1188.292959	1203.597584	1217.950937	1217.950937	1230.646313	1242.617246	1253.924024	1264.620428	1274.754582	1284.369683	1293.504613	1302.194465	1310.470993	1318.363001	1325.896677	1333.095885	1339.982415	1346.576203	1352.895529	1358.957178	1364.776597	1370.368022	1375.744592	1380.918459	1385.900873	1390.702269	1395.332335	1399.800082	1404.113897	1408.281601	1412.310495	1416.207399	1419.978695	1423.630359	1427.167996	1430.596864	1433.921903	1437.147759	1440.278805	1443.319160	1446.272708	1449.143115	1451.933841	1454.648161	1457.289168	1459.859794	1462.362816	1464.800865	1467.176439
1199.592187	1216.036483	1231.365675	1245.685025	1259.088092	1271.658081	1271.658081	1282.776091	1293.259669	1303.161611	1312.529016	1321.404029	1329.824481	1337.824421	1345.434582	1352.682775	1359.594222	1366.191860	1372.496586	1378.527483	1384.302012	1389.836178	1395.144685	1400.241057	1405.137762	1409.846308	1414.377336	1418.740699	1422.945535	1427.000328	1430.912970	1434.690805	1438.340684	1441.868998	1445.281723	1448.584446	1451.782401	1454.880496	1457.883336	1460.795249	1463.620301	1466.362323	1469.024922	1471.611500	1474.125266	1476.569253	1478.946326	1481.259195	1483.510428	1485.702456	1487.837584	1489.918000
1263.523665	1277.634930	1290.789297	1303.077091	1314.578601	1325.365225	1325.365225	1334.905870	1343.902092	1352.399198	1360.437604	1368.053477	1375.279278	1382.144228	1388.674700	1394.894556	1400.825443	1406.487043	1411.897287	1417.072552	1422.027820	1426.776828	1431.332191	1435.705516	1439.907502	1443.948025	1447.836214	1451.580526	1455.188801	1458.668322	1462.025857	1465.267713	1468.399766	1471.427502	1474.356047	1477.190196	1479.934442	1482.592996	1485.169809	1487.668594	1490.092843	1492.445841	1494.730684	1496.950292	1499.107418	1501.204665	1503.244490	1505.229222	1507.161062	1509.042096	1510.874304	1512.659560
1327.455144	1339.233377	1350.212918	1360.469158	1370.069110	1379.072369	1379.072369	1387.035648	1394.544515	1401.636785	1408.346192	1414.702924	1420.734076	1426.464036	1431.914817	1437.106338	1442.056665	1446.782225	1451.297988	1455.617620	1459.753629	1463.717478	1467.519697	1471.169976	1474.677243	1478.049741	1481.295092	1484.420352	1487.432067	1490.336315	1493.138745	1495.844622	1498.458849	1500.986005	1503.430371	1505.795947	1508.086484	1510.305496	1512.456281	1514.541939	1516.565384	1518.529359	1520.436446	1522.289084	1524.089570	1525.840076	1527.542655	1529.199249	1530.811696	1532.381737	1533.911023	1535.401121
1391.386623	1400.831825	1409.636539	1417.861224	1425.559618	1432.779513	1432.779513	1439.165427	1445.186938	1450.874372	1456.254780	1461.352371	1466.188873	1470.783843	1475.154934	1479.318119	1483.287886	1487.077408	1490.698689	1494.162689	1497.479437	1500.658127	1503.707204	1506.634435	1509.446983	1512.151457	1514.753969	1517.260178	1519.675333	1522.004308	1524.251633	1526.421530	1528.517931	1530.544509	1532.504694	1534.401698	1536.238525	1538.017995	1539.742754	1541.415285	1543.037926	1544.612877	1546.142209	1547.627876	1549.071722	1550.475488	1551.840820	1553.169276	1554.462330	1555.721377	1556.947742	1558.142682
1455.318101	1462.430272	1469.060160	1475.253290	1481.050127	1486.486657	1486.486657	1491.295205	1495.829361	1500.111958	1504.163368	1508.001819	1511.643670	1515.103651	1518.395052	1521.529900	1524.519107	1527.372591	1530.099390	1532.707757	1535.205245	1537.598777	1539.894710	1542.098895	1544.216724	1546.253174	1548.212847	1550.100005	1551.918600	1553.672301	1555.364521	1556.998438	1558.577013	1560.103012	1561.579018	1563.007448	1564.390567	1565.730495	1567.029226	1568.288630	1569.510468	1570.696394	1571.847971	1572.966668	1574.053873	1575.110900	1576.138985	1577.139303	1578.112963	1579.061017	1579.984462	1580.884243
1519.249580	1524.028719	1528.483781	1532.645356	1536.540636	1540.193801	1540.193801	1543.424984	1546.471784	1549.349545	1552.071956	1554.651266	1557.098468	1559.423458	1561.635169	1563.741682	1565.750328	1567.667773	1569.500090	1571.252826	1572.931054	1574.539426	1576.082216	1577.563354	1578.986464	1580.354890	1581.671724	1582.939831	1584.161866	1585.340294	1586.477409	1587.575346	1588.636096	1589.661516	1590.653342	1591.613199	1592.542608	1593.442995	1594.315698	1595.161976	1595.983009	1596.779912	1597.553733	1598.305459	1599.036025	1599.746311	1600.437150	1601.109330	1601.763597	1602.400657	1603.021181	1603.625804
1583.181058	1585.627167	1587.907402	1590.037422	1592.031144	1593.900945	1593.900945	1595.554762	1597.114207	1598.587132	1599.980545	1601.300713	1602.553265	1603.743266	1604.875286	1605.953463	1606.981549	1607.962956	1608.900791	1609.797894	1610.656862	1611.480076	1612.269723	1613.027814	1613.756205	1614.456606	1615.130602	1615.779658	1616.405132	1617.008287	1617.590297	1618.152254	1618.695178	1619.220019	1619.727666	1620.218950	1620.694649	1621.155495	1621.602171	1622.035321	1622.455551	1622.863430	1623.259495	1623.644251	1624.018177	1624.381723	1624.735315	1625.079357	1625.414231	1625.740298	1626.057900	1626.367365
1647.112537	1647.225614	1647.331023	1647.429489	1647.521653	1647.608089	1647.608089	1647.684541	1647.756630	1647.824719	1647.889133	1647.950161	1648.008063	1648.063073	1648.115404	1648.165245	1648.212771	1648.258138	1648.301492	1648.342963	1648.382671	1648.420726	1648.457229	1648.492273	1648.525945	1648.558323	1648.589480	1648.619484	1648.648398	1648.676280	1648.703185	1648.729163	1648.754261	1648.778523	1648.801990	1648.824701	1648.846691	1648.867995	1648.888643	1648.908667	1648.928093	1648.946948	1648.965257	1648.983043	1649.000329	1649.017135	1649.033480	1649.049384	1649.064865	1649.079938	1649.094620	1649.108926
1711.044016	1708.824062	1706.754645	1704.821555	1703.012162	1701.315233	1701.315233	1699.814319	1698.399053	1697.062306	1695.797721	1694.599608	1693.462860	1692.382881	1691.355521	1690.377026	1689.443992	1688.553321	1687.702193	1686.888031	1686.108479	1685.361375	1684.644735	1683.956733	1683.295685	1682.660039	1682.048357	1681.459310	1680.891664	1680.344273	1679.816073	1679.306071	1678.813343	1678.337026	1677.876314	1677.430451	1676.998732	1676.580494	1676.175116	1675.782012	1675.400634	1675.030466	1674.671019	1674.321835	1673.982481	1673.652546	1673.331645	1673.019411	1672.715498	1672.419578	1672.131339	1671.850486
1774.975494	1770.422509	1766.178266	1762.213621	1758.502670	1755.022377	1755.022377	1751.944097	1749.041475	1746.299893	1743.706309	1741.249055	1738.917658	1736.702688	1734.595638	1732.588808	1730.675213	1728.848504	1727.102894	1725.433100	1723.834287	1722.302025	1720.832242	1719.421192	1718.065426	1716.761755	1715.507235	1714.299137	1713.134930	1712.012266	1710.928961	1709.882979	1708.872426	1707.895530	1706.950638	1706.036202	1705.150774	1704.292994	1703.461588	1702.655358	1701.873176	1701.113984	1700.376781	1699.660627	1698.964632	1698.287958	1697.629810	1696.989438	1696.366132	1695.759218	1695.168059	1694.592047
