ID	Radius 
407	0.5
408	0.3
409	0.3
410	0.35
411	0.3
412	0.3
413	0.55
414	0.3
415	0.4
416	0.35
417	0.35
418	0.45
419	0.45
420	0.55
421	0.55
422	0.5
423	0.55
424	0.3
425	0.55
426	0.55
427	0.3
428	0.3
429	0.45
430	0.3
431	0.4
432	0.5
433	0.45
434	0.55
435	0.4
436	0.45
437	0.35
438	0.45
439	0.4
440	0.4
441	0.3
442	0.3
443	0.35
444	0.55
445	0.45
446	0.45
447	0.5
448	0.35
449	0.5
450	0.4
451	0.5
452	0.5
453	0.3
454	0.3
455	0.45
456	0.5
457	0.55
458	0.4
459	0.45
460	0.4
461	0.3
462	0.3
463	0.55
464	0.35
465	0.45
466	0.5
467	0.5
468	0.5
469	0.55
470	0.35
471	0.35
472	0.4
473	0.4
474	0.3
475	0.55
476	0.3
477	0.35
478	0.45
479	0.5
480	0.55
481	0.45
482	0.35
483	0.55
484	0.4
485	0.55
486	0.3
487	0.3
488	0.5
489	0.3
490	0.55
491	0.45
492	0.5
493	0.45
494	0.4
495	0.5
496	0.55
497	0.35
498	0.45
499	0.4
500	0.3
501	0.5
502	0.45
503	0.55
504	0.5
505	0.5
506	0.55
507	0.3
508	0.35
509	0.45
510	0.5
511	0.35
512	0.5
513	0.5
514	0.55
515	0.35
516	0.4
517	0.3
518	0.35
519	0.4
520	0.35
521	0.45
522	0.5
523	0.35
524	0.4
525	0.3
526	0.3
527	0.35
528	0.55
529	0.4
530	0.45
531	0.45
532	0.3
533	0.4
534	0.5
535	0.45
536	0.45
537	0.45
538	0.4
539	0.45
540	0.45
541	0.5
542	0.55
543	0.35
544	0.5
545	0.5
546	0.5
547	0.5
548	0.55
549	0.5
550	0.5
551	0.5
552	0.4
553	0.55
554	0.45
555	0.55
556	0.4
557	0.45
558	0.55
559	0.55
560	0.5
561	0.35
562	0.3
563	0.4
564	0.4
565	0.35
566	0.5
567	0.5
568	0.5
569	0.5
570	0.35
571	0.55
572	0.4
573	0.55
574	0.5
575	0.4
576	0.55
577	0.3
578	0.45
579	0.4
580	0.45
581	0.35
582	0.45
583	0.5
584	0.55
585	0.3
586	0.45
587	0.55
588	0.45
589	0.55
590	0.45
591	0.5
592	0.5
593	0.55
594	0.3
595	0.4
596	0.45
597	0.45
598	0.45
599	0.45
600	0.55
601	0.5
602	0.5
603	0.55
604	0.5
605	0.4
606	0.35
607	0.3
608	0.5
609	0.45
610	0.45
611	0.45
612	0.4
613	0.55
614	0.55
615	0.55
616	0.4
617	0.35
618	0.5
619	0.55
620	0.3
621	0.4
622	0.3
623	0.35
624	0.3
625	0.5
626	0.3
627	0.55
628	0.35
629	0.5
630	0.35
631	0.55
632	0.3
633	0.3
634	0.35
635	0.5
636	0.45
637	0.35
638	0.55
639	0.5
640	0.5
641	0.45
642	0.55
643	0.45
644	0.5
645	0.3
646	0.35
647	0.3
648	0.45
649	0.45
650	0.45
651	0.55
652	0.5
653	0.45
654	0.5
655	0.45
656	0.55
657	0.5
658	0.3
659	0.5
660	0.5
661	0.3
662	0.5
663	0.3
664	0.45
665	0.35
666	0.4
667	0.5
668	0.5
669	0.4
670	0.45
671	0.5
672	0.4
673	0.35
674	0.4
675	0.55
676	0.55
677	0.45
678	0.5
679	0.4
680	0.4
681	0.4
682	0.3
683	0.35
684	0.3
685	0.35
686	0.55
687	0.4
688	0.35
689	0.55
690	0.55
691	0.45
692	0.35
693	0.55
694	0.45
695	0.45
696	0.4
697	0.4
698	0.45
699	0.3
700	0.3
701	0.35
702	0.5
703	0.4
704	0.55
705	0.35
706	0.45
707	0.35
708	0.55
709	0.35
710	0.55
711	0.4
712	0.3
713	0.3
714	0.35
715	0.45
716	0.55
717	0.5
718	0.45
719	0.35
720	0.4
721	0.35
722	0.5
723	0.45
724	0.35
725	0.55
726	0.5
727	0.4
728	0.55
729	0.5
730	0.55
731	0.3
732	0.35
733	0.4
734	0.5
735	0.5
736	0.45
737	0.45
738	0.4
739	0.55
740	0.45
741	0.35
742	0.5
743	0.3
744	0.35
745	0.5
746	0.35
747	0.4
748	0.45
749	0.35
750	0.3
751	0.55
752	0.3
753	0.35
754	0.35
755	0.4
756	0.35
757	0.4
758	0.55
759	0.4
760	0.55
761	0.3
762	0.55
763	0.4
764	0.5
765	0.55
766	0.45
767	0.3
768	0.5
769	0.45
770	0.5
771	0.5
772	0.35
773	0.45
774	0.45
775	0.3
776	0.5
777	0.45
778	0.45
779	0.55
780	0.3
781	0.3
782	0.55
783	0.5
784	0.55
785	0.35
786	0.3
787	0.55
788	0.3
789	0.35
790	0.45
791	0.45
792	0.5
793	0.35
794	0.5
795	0.35
796	0.35
797	0.45
798	0.3
799	0.5
