ID	Radius 
561	0.3
562	0.35
563	0.35
564	0.45
565	0.55
566	0.55
567	0.5
568	0.55
569	0.5
570	0.55
571	0.4
572	0.45
573	0.55
574	0.45
575	0.55
576	0.55
577	0.4
578	0.35
579	0.45
580	0.45
581	0.4
582	0.55
583	0.35
584	0.35
585	0.4
586	0.35
587	0.5
588	0.4
589	0.3
590	0.45
591	0.3
592	0.5
593	0.3
594	0.35
595	0.5
596	0.55
597	0.3
598	0.4
599	0.3
600	0.35
601	0.3
602	0.35
603	0.5
604	0.5
605	0.55
606	0.35
607	0.55
608	0.45
609	0.35
610	0.5
611	0.4
612	0.4
613	0.35
614	0.4
615	0.5
616	0.45
617	0.4
618	0.4
619	0.45
620	0.3
621	0.3
622	0.45
623	0.35
624	0.55
625	0.45
626	0.45
627	0.55
628	0.4
629	0.55
630	0.5
631	0.45
632	0.35
633	0.4
634	0.35
635	0.45
636	0.45
637	0.35
638	0.45
639	0.4
640	0.55
641	0.55
642	0.55
643	0.35
644	0.4
645	0.55
646	0.35
647	0.35
648	0.45
649	0.4
650	0.3
651	0.45
652	0.4
653	0.5
654	0.55
655	0.35
656	0.55
657	0.35
658	0.55
659	0.35
660	0.4
661	0.3
662	0.3
663	0.4
664	0.5
665	0.35
666	0.5
667	0.35
668	0.4
669	0.3
670	0.5
671	0.55
672	0.5
673	0.35
674	0.35
675	0.55
676	0.55
677	0.3
678	0.5
679	0.45
680	0.4
681	0.3
682	0.5
683	0.55
684	0.55
685	0.3
686	0.4
687	0.4
688	0.4
689	0.4
690	0.35
691	0.5
692	0.4
693	0.35
694	0.35
695	0.4
696	0.5
697	0.5
698	0.35
699	0.4
700	0.35
701	0.3
702	0.3
703	0.3
704	0.3
705	0.4
706	0.35
707	0.45
708	0.55
709	0.45
710	0.55
711	0.4
712	0.55
713	0.4
714	0.45
715	0.4
716	0.35
717	0.45
718	0.3
719	0.45
720	0.45
721	0.45
722	0.35
723	0.35
724	0.4
725	0.55
726	0.35
727	0.4
728	0.3
729	0.35
730	0.45
731	0.4
732	0.4
733	0.35
734	0.45
735	0.35
736	0.55
737	0.35
738	0.55
739	0.35
740	0.4
741	0.3
742	0.55
743	0.5
744	0.4
745	0.35
746	0.55
747	0.55
748	0.55
749	0.55
750	0.35
751	0.3
752	0.55
753	0.3
754	0.4
755	0.3
756	0.3
757	0.3
758	0.35
759	0.45
760	0.4
761	0.5
762	0.3
763	0.45
764	0.55
765	0.35
766	0.4
767	0.55
768	0.4
769	0.55
770	0.5
771	0.55
772	0.5
773	0.45
774	0.35
775	0.45
776	0.35
777	0.3
778	0.4
779	0.3
780	0.5
781	0.5
782	0.55
783	0.55
784	0.3
785	0.3
786	0.3
787	0.3
788	0.3
789	0.5
790	0.45
791	0.55
792	0.35
793	0.35
794	0.55
795	0.35
796	0.3
797	0.45
798	0.45
799	0.4
800	0.5
801	0.4
802	0.4
803	0.55
804	0.5
805	0.5
806	0.3
807	0.4
808	0.3
809	0.5
810	0.3
811	0.55
812	0.3
813	0.35
814	0.35
815	0.55
816	0.5
817	0.4
818	0.3
819	0.55
820	0.4
821	0.55
822	0.45
823	0.45
824	0.3
825	0.35
826	0.5
827	0.4
828	0.45
829	0.5
830	0.45
831	0.45
832	0.4
833	0.3
834	0.3
835	0.5
836	0.55
837	0.55
838	0.5
839	0.35
840	0.3
841	0.35
842	0.4
843	0.3
844	0.5
845	0.55
846	0.45
847	0.35
848	0.5
849	0.3
850	0.55
851	0.45
852	0.3
853	0.35
854	0.4
855	0.55
856	0.55
857	0.45
858	0.55
859	0.5
860	0.55
861	0.35
862	0.3
863	0.3
864	0.3
865	0.55
866	0.45
867	0.4
868	0.4
869	0.5
870	0.35
871	0.55
872	0.5
873	0.4
874	0.35
875	0.5
876	0.5
877	0.45
878	0.5
879	0.35
880	0.45
881	0.4
882	0.3
883	0.5
884	0.45
885	0.5
886	0.5
887	0.3
888	0.5
889	0.3
890	0.5
891	0.3
892	0.3
893	0.5
894	0.45
895	0.3
896	0.35
897	0.4
898	0.55
899	0.3
900	0.35
901	0.55
902	0.55
903	0.4
904	0.35
905	0.35
906	0.3
907	0.5
908	0.35
909	0.55
910	0.5
911	0.4
912	0.3
913	0.3
914	0.4
915	0.55
916	0.5
917	0.5
918	0.55
919	0.5
920	0.3
921	0.45
922	0.4
923	0.5
924	0.45
925	0.4
926	0.55
927	0.45
928	0.4
929	0.3
930	0.35
931	0.3
932	0.5
933	0.4
934	0.3
935	0.3
936	0.4
937	0.45
938	0.35
939	0.4
940	0.4
941	0.5
942	0.4
943	0.5
944	0.5
945	0.4
946	0.35
947	0.55
948	0.45
949	0.4
950	0.55
951	0.5
952	0.55
953	0.45
954	0.45
955	0.45
956	0.5
957	0.45
958	0.55
959	0.5
960	0.35
961	0.55
962	0.5
963	0.5
964	0.55
965	0.45
966	0.5
967	0.55
968	0.35
969	0.4
970	0.35
971	0.55
972	0.35
973	0.5
974	0.55
975	0.3
976	0.4
977	0.45
978	0.35
979	0.55
980	0.5
981	0.4
982	0.3
983	0.35
984	0.55
985	0.35
986	0.3
987	0.55
988	0.35
989	0.4
990	0.45
991	0.45
992	0.35
993	0.5
994	0.55
995	0.35
996	0.5
997	0.55
998	0.55
999	0.5
