ID	Radius 
224	0.4
225	0.55
226	0.55
227	0.35
228	0.35
229	0.4
230	0.55
231	0.4
232	0.5
233	0.35
234	0.3
235	0.55
236	0.5
237	0.35
238	0.55
239	0.55
240	0.5
241	0.35
242	0.35
243	0.55
244	0.3
245	0.55
246	0.5
247	0.55
248	0.5
249	0.4
250	0.5
251	0.4
252	0.5
253	0.4
254	0.4
255	0.55
256	0.3
257	0.5
258	0.55
259	0.3
260	0.55
261	0.35
262	0.3
263	0.35
264	0.3
265	0.5
266	0.55
267	0.3
268	0.5
269	0.3
270	0.3
271	0.4
272	0.55
273	0.4
274	0.3
275	0.3
276	0.55
277	0.4
278	0.3
279	0.3
280	0.35
281	0.3
282	0.5
283	0.4
284	0.35
285	0.4
286	0.35
287	0.4
288	0.5
289	0.3
290	0.35
291	0.4
292	0.3
293	0.35
294	0.4
295	0.4
296	0.55
297	0.5
298	0.4
299	0.3
300	0.35
301	0.3
302	0.5
303	0.5
304	0.3
305	0.5
306	0.55
307	0.55
308	0.4
309	0.55
310	0.4
311	0.35
312	0.3
313	0.3
314	0.55
315	0.3
316	0.3
317	0.5
318	0.55
319	0.35
320	0.35
321	0.3
322	0.55
323	0.55
324	0.3
325	0.5
326	0.55
327	0.3
328	0.35
329	0.55
330	0.3
331	0.35
332	0.55
333	0.55
334	0.3
335	0.55
336	0.4
337	0.35
338	0.3
339	0.5
340	0.4
341	0.3
342	0.3
343	0.35
344	0.4
345	0.3
346	0.5
347	0.3
348	0.4
349	0.35
350	0.55
351	0.4
352	0.55
353	0.4
354	0.55
355	0.55
356	0.35
357	0.3
358	0.35
359	0.35
360	0.5
361	0.4
362	0.35
363	0.3
364	0.55
365	0.5
366	0.5
367	0.35
368	0.55
369	0.35
370	0.4
371	0.55
372	0.3
373	0.5
374	0.4
375	0.5
376	0.4
377	0.3
378	0.5
379	0.55
380	0.35
381	0.55
382	0.5
383	0.3
384	0.3
385	0.5
386	0.3
387	0.5
388	0.5
389	0.5
390	0.55
391	0.5
392	0.3
393	0.55
394	0.5
395	0.35
396	0.35
397	0.3
398	0.5
399	0.4
400	0.4
401	0.55
402	0.55
403	0.55
404	0.4
405	0.4
406	0.5
407	0.5
408	0.3
409	0.4
410	0.4
411	0.35
412	0.35
413	0.35
414	0.4
415	0.5
416	0.3
417	0.5
418	0.5
419	0.55
420	0.35
421	0.35
422	0.5
423	0.55
424	0.3
425	0.35
426	0.5
427	0.35
428	0.5
429	0.5
430	0.3
431	0.4
432	0.4
433	0.4
434	0.4
435	0.5
436	0.4
437	0.3
438	0.35
439	0.55
440	0.3
441	0.3
442	0.3
443	0.55
444	0.3
445	0.5
446	0.3
447	0.4
448	0.4
449	0.55
450	0.4
451	0.3
452	0.4
453	0.4
454	0.35
455	0.55
456	0.35
457	0.55
458	0.4
459	0.35
460	0.4
461	0.35
462	0.4
463	0.5
464	0.55
465	0.3
466	0.55
467	0.4
468	0.3
469	0.3
470	0.3
471	0.35
472	0.4
473	0.5
474	0.35
475	0.4
476	0.4
477	0.35
478	0.55
479	0.5
480	0.55
481	0.4
482	0.55
483	0.3
484	0.3
485	0.3
486	0.35
487	0.3
488	0.35
489	0.4
490	0.5
491	0.5
492	0.35
493	0.55
494	0.5
495	0.35
496	0.55
497	0.4
498	0.5
499	0.4
500	0.55
501	0.5
502	0.3
503	0.3
504	0.5
505	0.3
506	0.55
507	0.3
508	0.35
509	0.5
510	0.5
511	0.3
512	0.4
513	0.35
514	0.4
515	0.35
516	0.35
517	0.4
518	0.3
519	0.4
520	0.35
521	0.35
522	0.55
523	0.3
524	0.3
525	0.4
526	0.3
527	0.35
528	0.5
529	0.55
530	0.35
531	0.35
532	0.3
533	0.35
534	0.3
535	0.55
536	0.35
537	0.55
538	0.3
539	0.35
540	0.35
541	0.3
542	0.35
543	0.3
544	0.3
545	0.5
546	0.3
547	0.55
548	0.4
549	0.5
550	0.4
551	0.4
552	0.3
553	0.3
554	0.5
555	0.55
556	0.4
557	0.4
558	0.35
559	0.35
560	0.3
561	0.35
562	0.55
563	0.3
564	0.35
565	0.3
566	0.3
567	0.35
568	0.4
569	0.3
570	0.55
571	0.55
572	0.55
573	0.4
574	0.5
575	0.5
576	0.35
577	0.4
578	0.55
579	0.5
580	0.3
581	0.55
582	0.5
583	0.4
584	0.35
585	0.4
586	0.3
587	0.5
588	0.5
589	0.55
590	0.35
591	0.5
592	0.4
593	0.3
594	0.3
595	0.55
596	0.4
597	0.3
598	0.3
599	0.4
600	0.4
601	0.3
602	0.4
603	0.5
604	0.35
605	0.35
606	0.35
607	0.4
608	0.4
609	0.35
610	0.35
611	0.35
612	0.35
613	0.3
614	0.3
615	0.35
616	0.55
617	0.5
618	0.35
619	0.4
620	0.35
621	0.55
622	0.4
623	0.35
624	0.55
625	0.5
626	0.35
627	0.35
628	0.5
629	0.5
630	0.4
631	0.3
632	0.5
633	0.55
634	0.4
635	0.35
636	0.35
637	0.5
638	0.3
639	0.5
640	0.3
641	0.35
642	0.5
643	0.5
644	0.4
645	0.55
646	0.55
647	0.3
648	0.35
649	0.3
650	0.55
651	0.5
652	0.3
653	0.5
654	0.5
655	0.4
656	0.5
657	0.3
658	0.55
659	0.4
660	0.4
661	0.3
662	0.55
663	0.55
664	0.35
665	0.35
666	0.5
667	0.5
668	0.35
669	0.35
670	0.3
671	0.3
672	0.5
673	0.3
674	0.5
675	0.35
676	0.35
677	0.3
678	0.4
679	0.35
680	0.35
681	0.55
682	0.4
683	0.4
684	0.35
685	0.4
686	0.35
687	0.5
688	0.55
689	0.3
690	0.3
691	0.3
692	0.35
693	0.3
694	0.35
695	0.5
696	0.55
697	0.35
698	0.55
699	0.3
700	0.4
701	0.3
702	0.5
703	0.5
704	0.35
705	0.4
706	0.4
707	0.5
708	0.55
709	0.4
710	0.5
711	0.5
712	0.4
713	0.5
714	0.4
715	0.4
716	0.4
717	0.55
718	0.35
719	0.55
720	0.4
721	0.35
722	0.3
723	0.55
724	0.35
725	0.55
726	0.3
727	0.5
728	0.55
729	0.35
730	0.35
731	0.3
732	0.4
733	0.55
734	0.4
735	0.55
736	0.3
737	0.5
738	0.3
739	0.5
740	0.4
741	0.5
742	0.5
743	0.35
744	0.35
745	0.35
746	0.55
747	0.55
748	0.3
749	0.55
750	0.5
751	0.3
752	0.55
753	0.3
754	0.5
755	0.5
756	0.4
757	0.5
758	0.4
759	0.35
760	0.3
761	0.35
762	0.4
763	0.5
764	0.35
765	0.4
766	0.3
767	0.35
768	0.55
769	0.35
770	0.35
771	0.5
772	0.5
773	0.3
774	0.55
775	0.35
776	0.3
777	0.3
778	0.5
779	0.35
780	0.4
781	0.35
782	0.4
783	0.3
784	0.35
785	0.55
786	0.5
787	0.55
788	0.3
789	0.5
790	0.3
791	0.35
792	0.55
793	0.5
794	0.3
795	0.4
796	0.55
797	0.3
798	0.5
799	0.4
800	0.3
801	0.4
802	0.55
803	0.3
804	0.3
805	0.55
806	0.5
807	0.5
808	0.3
809	0.55
810	0.55
811	0.55
812	0.4
813	0.5
814	0.55
815	0.4
816	0.5
817	0.35
818	0.35
819	0.35
820	0.3
821	0.5
822	0.3
823	0.35
824	0.3
825	0.35
826	0.4
827	0.35
828	0.4
829	0.55
830	0.5
831	0.3
832	0.3
833	0.5
834	0.3
835	0.3
836	0.55
837	0.3
838	0.55
839	0.5
840	0.35
841	0.4
842	0.3
843	0.35
844	0.55
845	0.4
846	0.55
847	0.5
848	0.35
849	0.5
850	0.35
851	0.3
852	0.35
853	0.55
854	0.55
855	0.3
856	0.55
857	0.3
858	0.4
859	0.4
860	0.55
861	0.3
862	0.4
863	0.55
864	0.35
865	0.5
866	0.5
867	0.5
868	0.3
869	0.5
870	0.55
871	0.4
872	0.5
873	0.4
874	0.3
875	0.5
876	0.4
877	0.5
878	0.35
879	0.4
880	0.35
881	0.35
882	0.4
883	0.5
884	0.5
885	0.5
886	0.3
887	0.55
888	0.4
889	0.55
890	0.35
891	0.5
892	0.4
893	0.3
894	0.5
895	0.55
896	0.55
897	0.35
898	0.3
899	0.35
900	0.35
901	0.5
902	0.4
903	0.35
904	0.35
905	0.3
906	0.4
907	0.35
908	0.35
909	0.4
910	0.5
911	0.35
912	0.35
913	0.5
914	0.5
915	0.55
916	0.55
917	0.35
918	0.5
919	0.5
920	0.55
921	0.5
922	0.35
923	0.4
924	0.55
925	0.35
926	0.3
927	0.4
928	0.4
929	0.3
930	0.35
931	0.35
932	0.3
933	0.3
934	0.5
935	0.55
936	0.4
937	0.5
938	0.4
939	0.5
940	0.3
941	0.35
942	0.3
943	0.5
944	0.3
945	0.5
946	0.55
947	0.35
948	0.5
949	0.35
950	0.4
951	0.3
952	0.35
953	0.5
954	0.3
955	0.55
956	0.35
957	0.3
958	0.5
959	0.5
960	0.4
961	0.4
962	0.35
963	0.35
964	0.35
965	0.5
966	0.35
967	0.5
968	0.3
969	0.5
970	0.5
971	0.35
972	0.55
973	0.3
974	0.3
975	0.3
976	0.55
977	0.4
978	0.5
979	0.5
980	0.4
981	0.3
982	0.5
983	0.5
984	0.55
985	0.4
986	0.5
987	0.5
988	0.5
989	0.5
990	0.5
991	0.35
992	0.3
993	0.3
994	0.3
995	0.35
996	0.55
997	0.35
998	0.35
999	0.4
