ID	Radius 
257	0.35
258	0.5
259	0.35
260	0.5
261	0.45
262	0.55
263	0.45
264	0.45
265	0.45
266	0.5
267	0.5
268	0.4
269	0.55
270	0.5
271	0.45
272	0.5
273	0.4
274	0.35
275	0.3
276	0.35
277	0.3
278	0.4
279	0.55
280	0.3
281	0.55
282	0.5
283	0.55
284	0.35
285	0.5
286	0.55
287	0.3
288	0.55
289	0.4
290	0.3
291	0.4
292	0.3
293	0.4
294	0.55
295	0.55
296	0.4
297	0.35
298	0.55
299	0.4
300	0.3
301	0.45
302	0.45
303	0.35
304	0.5
305	0.35
306	0.4
307	0.35
308	0.35
309	0.55
310	0.3
311	0.45
312	0.45
313	0.55
314	0.3
315	0.45
316	0.55
317	0.3
318	0.45
319	0.5
320	0.45
321	0.45
322	0.35
323	0.55
324	0.5
325	0.3
326	0.5
327	0.35
328	0.55
329	0.45
330	0.35
331	0.35
332	0.5
333	0.55
334	0.4
335	0.5
336	0.35
337	0.45
338	0.55
339	0.5
340	0.55
341	0.45
342	0.5
343	0.4
344	0.3
345	0.4
346	0.55
347	0.4
348	0.5
349	0.55
350	0.3
351	0.4
352	0.35
353	0.45
354	0.3
355	0.55
356	0.55
357	0.5
358	0.5
359	0.5
360	0.35
361	0.5
362	0.5
363	0.5
364	0.3
365	0.45
366	0.45
367	0.55
368	0.55
369	0.5
370	0.5
371	0.55
372	0.5
373	0.35
374	0.5
375	0.55
376	0.45
377	0.5
378	0.5
379	0.3
380	0.4
381	0.55
382	0.5
383	0.4
384	0.35
385	0.55
386	0.5
387	0.5
388	0.45
389	0.4
390	0.4
391	0.35
392	0.45
393	0.5
394	0.45
395	0.3
396	0.4
397	0.4
398	0.45
399	0.4
400	0.45
401	0.35
402	0.35
403	0.45
404	0.5
405	0.35
406	0.55
407	0.5
408	0.45
409	0.3
410	0.5
411	0.4
412	0.4
413	0.45
414	0.5
415	0.3
416	0.35
417	0.55
418	0.55
419	0.5
420	0.45
421	0.5
422	0.4
423	0.5
424	0.35
425	0.5
426	0.5
427	0.3
428	0.3
429	0.4
430	0.45
431	0.5
432	0.5
433	0.45
434	0.3
435	0.35
436	0.3
437	0.5
438	0.35
439	0.45
440	0.55
441	0.4
442	0.4
443	0.35
444	0.35
445	0.35
446	0.3
447	0.35
448	0.35
449	0.4
450	0.45
451	0.4
452	0.45
453	0.45
454	0.55
455	0.35
456	0.35
457	0.55
458	0.55
459	0.3
460	0.45
461	0.4
462	0.5
463	0.45
464	0.3
465	0.3
466	0.45
467	0.35
468	0.4
469	0.3
470	0.55
471	0.35
472	0.4
473	0.3
474	0.4
475	0.5
476	0.55
477	0.5
478	0.5
479	0.5
480	0.35
481	0.4
482	0.55
483	0.3
484	0.45
485	0.45
486	0.3
487	0.55
488	0.35
489	0.45
490	0.3
491	0.5
492	0.4
493	0.45
494	0.5
495	0.3
496	0.55
497	0.45
498	0.5
499	0.3
500	0.45
501	0.5
502	0.55
503	0.4
504	0.5
505	0.3
506	0.4
507	0.3
508	0.4
509	0.45
510	0.35
511	0.35
512	0.4
513	0.35
514	0.55
515	0.35
516	0.55
517	0.55
518	0.45
519	0.4
520	0.55
521	0.55
522	0.35
523	0.45
524	0.45
525	0.45
526	0.35
527	0.5
528	0.35
529	0.3
530	0.55
531	0.45
532	0.35
533	0.4
534	0.35
535	0.55
536	0.45
537	0.3
538	0.5
539	0.3
540	0.45
541	0.45
542	0.5
543	0.45
544	0.55
545	0.4
546	0.45
547	0.45
548	0.5
549	0.55
550	0.5
551	0.4
552	0.35
553	0.45
554	0.4
555	0.5
556	0.3
557	0.3
558	0.4
559	0.5
560	0.35
561	0.3
562	0.5
563	0.35
564	0.5
565	0.3
566	0.4
567	0.55
568	0.45
569	0.3
570	0.55
571	0.5
572	0.55
573	0.35
574	0.55
575	0.35
576	0.45
577	0.5
578	0.35
579	0.35
580	0.55
581	0.4
582	0.45
583	0.3
584	0.35
585	0.55
586	0.4
587	0.55
588	0.5
589	0.4
590	0.3
591	0.45
592	0.4
593	0.3
594	0.5
595	0.35
596	0.4
597	0.55
598	0.45
599	0.5
600	0.5
601	0.35
602	0.35
603	0.55
604	0.4
605	0.4
606	0.55
607	0.35
608	0.4
609	0.3
610	0.5
611	0.4
612	0.45
613	0.45
614	0.4
615	0.3
616	0.4
617	0.3
618	0.45
619	0.45
620	0.4
621	0.4
622	0.55
623	0.4
624	0.3
625	0.3
626	0.45
627	0.55
628	0.45
629	0.55
630	0.3
631	0.45
632	0.35
633	0.55
634	0.45
635	0.5
636	0.5
637	0.55
638	0.5
639	0.35
640	0.35
641	0.45
642	0.3
643	0.35
644	0.3
645	0.55
646	0.45
647	0.35
648	0.35
649	0.55
650	0.4
651	0.35
652	0.55
653	0.3
654	0.45
655	0.55
656	0.35
657	0.5
658	0.45
659	0.45
660	0.55
661	0.5
662	0.55
663	0.35
664	0.4
665	0.3
666	0.35
667	0.55
668	0.45
669	0.35
670	0.45
671	0.5
672	0.45
673	0.35
674	0.5
675	0.5
676	0.45
677	0.5
678	0.4
679	0.55
680	0.4
681	0.55
682	0.45
683	0.45
684	0.5
685	0.4
686	0.3
687	0.55
688	0.3
689	0.5
690	0.35
691	0.4
692	0.35
693	0.4
694	0.5
695	0.55
696	0.4
697	0.55
698	0.45
699	0.45
700	0.55
701	0.45
702	0.5
703	0.45
704	0.5
705	0.45
706	0.5
707	0.3
708	0.45
709	0.4
710	0.4
711	0.3
712	0.45
713	0.4
714	0.4
715	0.3
716	0.4
717	0.5
718	0.5
719	0.55
720	0.45
721	0.3
722	0.3
723	0.45
724	0.35
725	0.35
726	0.45
727	0.35
728	0.35
729	0.4
730	0.35
731	0.45
732	0.4
733	0.4
734	0.4
735	0.4
736	0.3
737	0.4
738	0.5
739	0.45
740	0.3
741	0.4
742	0.55
743	0.4
744	0.45
745	0.4
746	0.5
747	0.4
748	0.3
749	0.45
750	0.3
751	0.3
752	0.35
753	0.5
754	0.4
755	0.3
756	0.3
757	0.5
758	0.45
759	0.45
760	0.55
761	0.5
762	0.45
763	0.4
764	0.4
765	0.5
766	0.55
767	0.5
768	0.45
769	0.35
770	0.3
771	0.5
772	0.45
773	0.35
774	0.4
775	0.4
776	0.35
777	0.3
778	0.45
779	0.35
780	0.45
781	0.35
782	0.4
783	0.4
784	0.55
785	0.35
786	0.35
787	0.55
788	0.35
789	0.4
790	0.5
791	0.35
792	0.4
793	0.55
794	0.55
795	0.5
796	0.3
797	0.3
798	0.5
799	0.5
800	0.3
801	0.55
802	0.35
803	0.35
804	0.45
805	0.5
806	0.4
807	0.55
808	0.4
809	0.45
810	0.45
811	0.4
812	0.45
813	0.3
814	0.5
815	0.3
816	0.5
817	0.45
818	0.45
819	0.5
820	0.55
821	0.45
822	0.55
823	0.55
824	0.45
825	0.3
826	0.3
827	0.35
828	0.5
829	0.55
830	0.3
831	0.3
832	0.4
833	0.45
834	0.35
835	0.55
836	0.55
837	0.3
838	0.4
839	0.45
840	0.3
841	0.5
842	0.55
843	0.45
844	0.5
845	0.5
846	0.3
847	0.5
848	0.4
849	0.55
850	0.3
851	0.5
852	0.35
853	0.45
854	0.45
855	0.5
856	0.4
857	0.4
858	0.45
859	0.35
860	0.55
861	0.3
862	0.45
863	0.45
864	0.5
865	0.4
866	0.45
867	0.3
868	0.55
869	0.35
870	0.45
871	0.5
872	0.3
873	0.5
874	0.35
875	0.4
876	0.3
877	0.35
878	0.45
879	0.4
880	0.45
881	0.55
882	0.35
883	0.3
884	0.55
885	0.4
886	0.35
887	0.4
888	0.45
889	0.5
890	0.45
891	0.3
892	0.4
893	0.4
894	0.5
895	0.35
896	0.3
897	0.4
898	0.4
899	0.5
900	0.4
901	0.3
902	0.35
903	0.55
904	0.5
905	0.55
906	0.3
907	0.5
908	0.55
909	0.4
910	0.5
911	0.5
912	0.35
913	0.55
914	0.45
915	0.5
916	0.4
917	0.35
918	0.55
919	0.35
920	0.45
921	0.5
922	0.5
923	0.3
924	0.4
925	0.5
926	0.3
927	0.4
928	0.55
929	0.4
930	0.35
931	0.5
932	0.4
933	0.4
934	0.35
935	0.35
936	0.55
937	0.3
938	0.45
939	0.45
940	0.55
941	0.45
942	0.35
943	0.35
944	0.5
945	0.55
946	0.5
947	0.4
948	0.3
949	0.45
950	0.45
951	0.3
952	0.35
953	0.35
954	0.45
955	0.4
956	0.35
957	0.45
958	0.4
959	0.35
960	0.35
961	0.35
962	0.55
963	0.5
964	0.55
965	0.5
966	0.45
967	0.55
968	0.4
969	0.55
970	0.4
971	0.45
972	0.3
973	0.5
974	0.4
975	0.3
976	0.3
977	0.35
978	0.5
979	0.3
980	0.4
981	0.5
982	0.55
983	0.5
984	0.35
985	0.4
986	0.5
987	0.5
988	0.35
989	0.55
990	0.35
991	0.45
992	0.4
993	0.35
994	0.45
995	0.35
996	0.5
997	0.5
998	0.55
999	0.5
