471.229295	494.423469	516.241455	536.801301	556.208267	574.556400	574.556400	591.030881	606.674330	621.548080	635.707573	649.203054	662.080160	674.380440	686.141805	697.398912	708.183511	718.524738	728.449386	737.982128	747.145729	755.961224	764.448078	772.624333	780.506732	788.110839	795.451135	802.541115	809.393369	816.019655	822.430971
459.464597	483.027500	505.192336	526.079031	545.794519	564.434340	564.434340	581.170724	597.062863	612.173068	626.557661	640.267686	653.349505	665.845329	677.793669	689.229736	700.185781	710.691408	720.773832	730.458121	739.767400	748.723039	757.344812	765.651049	773.658758	781.383751	788.840739	796.043432	803.004619	809.736246	816.249486
447.699899	471.631530	494.143216	515.356761	535.380770	554.312280	554.312280	571.310566	587.451396	602.798056	617.407749	631.332317	644.618850	657.310217	669.445533	681.060559	692.188052	702.858078	713.098279	722.934114	732.389071	741.484854	750.241547	758.677764	766.810784	774.656663	782.230343	789.545748	796.615869	803.452837	810.068000
435.935201	460.235561	483.094097	504.634491	524.967022	544.190220	544.190220	561.450408	577.839930	593.423044	608.257837	622.396949	635.888194	648.775105	661.097397	672.891382	684.190323	695.024748	705.422725	715.410107	725.010742	734.246669	743.138281	751.704480	759.962810	767.929575	775.619947	783.048065	790.227119	797.169428	803.886515
424.170503	448.839591	472.044978	493.912221	514.553273	534.068160	534.068160	551.590250	568.228463	584.048032	599.107925	613.461581	627.157539	640.239993	652.749261	664.722205	676.192594	687.191418	697.747172	707.886100	717.632413	727.008484	736.035015	744.731196	753.114836	761.202486	769.009551	776.550381	783.838368	790.886019	797.705029
412.405805	437.443622	460.995859	483.189951	504.139524	523.946100	523.946100	541.730093	558.616996	574.673020	589.958013	604.526213	618.426884	631.704881	644.401125	656.553028	668.194865	679.358088	690.071619	700.362093	710.254084	719.770298	728.931749	737.757912	746.266862	754.475398	762.399155	770.052698	777.449618	784.602610	791.523544
400.641107	426.047652	449.946740	472.467682	493.725776	513.824040	513.824040	531.869935	549.005530	565.298008	580.808101	595.590844	609.696229	623.169769	636.052988	648.383851	660.197136	671.524758	682.396065	692.838086	702.875755	712.532113	721.828483	730.784628	739.418888	747.748310	755.788758	763.555014	771.060868	778.319201	785.342058
388.876409	414.651682	438.897621	461.745412	483.312027	503.701980	503.701980	522.009777	539.394063	555.922996	571.658189	586.655476	600.965574	614.634657	627.704852	640.214675	652.199406	663.691428	674.720512	685.314079	695.497426	705.293928	714.725218	723.811344	732.570914	741.021222	749.178362	757.057331	764.672118	772.035792	779.160573
377.111712	403.255713	427.848501	451.023142	472.898279	493.579920	493.579920	512.149620	529.782596	546.547984	562.508277	577.720108	592.234919	606.099545	619.356716	632.045498	644.201677	655.858098	667.044959	677.790072	688.119097	698.055743	707.621952	716.838059	725.722940	734.294134	742.567966	750.559647	758.283368	765.752383	772.979088
365.347014	391.859743	416.799382	440.300872	462.484530	483.457860	483.457860	502.289462	520.171130	537.172972	553.358365	568.784740	583.504264	597.564433	611.008580	623.876321	636.203948	648.024768	659.369405	670.266065	680.740768	690.817558	700.518686	709.864775	718.874966	727.567046	735.957570	744.061964	751.894618	759.468974	766.797602
353.582316	380.463774	405.750263	429.578602	452.070782	473.335800	473.335800	492.429304	510.559663	527.797960	544.208453	559.849371	574.773609	589.029321	602.660444	615.707144	628.206219	640.191438	651.693852	662.742058	673.362439	683.579373	693.415420	702.891491	712.026992	720.839958	729.347174	737.564280	745.505868	753.185565	760.616117
341.817618	369.067804	394.701144	418.856332	441.657033	463.213740	463.213740	482.569147	500.948196	518.422948	535.058541	550.914003	566.042954	580.494209	594.312308	607.537967	620.208490	632.358108	644.018299	655.218051	665.984110	676.341187	686.312154	695.918207	705.179018	714.112870	722.736778	731.066597	739.117118	746.902156	754.434631
330.052920	357.671835	383.652025	408.134062	431.243284	453.091680	453.091680	472.708989	491.336730	509.047936	525.908629	541.978635	557.312299	571.959098	585.964171	599.368791	612.210761	624.524778	636.342745	647.694044	658.605780	669.103002	679.208889	688.944923	698.331043	707.385781	716.126382	724.568913	732.728368	740.618747	748.253146
318.288222	346.275865	372.602906	397.411792	420.829536	442.969620	442.969620	462.848831	481.725263	499.672924	516.758717	533.043267	548.581644	563.423986	577.616035	591.199614	604.213031	616.691448	628.667192	640.170037	651.227451	661.864817	672.105623	681.971639	691.483069	700.658693	709.515986	718.071230	726.339618	734.335338	742.071660
306.523524	334.879895	361.553786	386.689522	410.415787	432.847560	432.847560	452.988674	472.113796	490.297913	507.608805	524.107898	539.850989	554.888874	569.267899	583.030437	596.215302	608.858118	620.991639	632.646030	643.849122	654.626632	665.002357	674.998354	684.635095	693.931605	702.905589	711.573546	719.950867	728.051929	735.890175
294.758826	323.483926	350.504667	375.967252	400.002039	422.725500	422.725500	443.128516	462.502330	480.922901	498.458893	515.172530	531.120334	546.353762	560.919763	574.861260	588.217573	601.024788	613.316085	625.122023	636.470793	647.388447	657.899091	668.025070	677.787121	687.204517	696.295193	705.075863	713.562117	721.768520	729.708690
282.994128	312.087956	339.455548	365.244982	389.588290	412.603440	412.603440	433.268358	452.890863	471.547889	489.308981	506.237162	522.389679	537.818650	552.571627	566.692083	580.219844	593.191458	605.640532	617.598016	629.092464	640.150262	650.795825	661.051786	670.939147	680.477429	689.684797	698.578179	707.173367	715.485111	723.527204
271.229430	300.691987	328.406429	354.522712	379.174541	402.481380	402.481380	423.408200	443.279396	462.172877	480.159069	497.301793	513.659024	529.283538	544.223491	558.522906	572.222115	585.358128	597.964979	610.074009	621.714135	632.912076	643.692560	654.078502	664.091173	673.750341	683.074401	692.080496	700.784617	709.201702	717.345719
259.464733	289.296017	317.357310	343.800442	368.760793	392.359320	392.359320	413.548043	433.667929	452.797865	471.009157	488.366425	504.928369	520.748426	535.875354	550.353730	564.224386	577.524798	590.289425	602.550002	614.335806	625.673891	636.589294	647.105218	657.243199	667.023253	676.464005	685.582812	694.395867	702.918293	711.164233
247.700035	277.900048	306.308191	333.078172	358.347044	382.237260	382.237260	403.687885	424.056463	443.422853	461.859245	479.431057	496.197713	512.213314	527.527218	542.184553	556.226656	569.691468	582.613872	595.025995	606.957477	618.435706	629.486028	640.131934	650.395225	660.296164	669.853609	679.085129	688.007117	696.634884	704.982748
235.935337	266.504078	295.259072	322.355902	347.933296	372.115200	372.115200	393.827727	414.444996	434.047841	452.709333	470.495689	487.467058	503.678202	519.179082	534.015376	548.228927	561.858138	574.938319	587.501988	599.579148	611.197521	622.382762	633.158650	643.547251	653.569076	663.243213	672.587445	681.618367	690.351475	698.801263
