562.631333	631.777261	696.820526	758.113058	815.968649	870.667671	870.667671	919.781007	966.416889	1010.758162	1052.970112	1093.202522	1131.591447	1168.260755	1203.323459	1236.882882	1269.033673	1299.862697	1329.449823	1357.868611	1385.186925	1411.467470	1436.768280	1461.143138	1484.641962	1507.311147	1529.193865	1550.330347	1570.758125	1590.512254	1609.625518
614.396001	681.919525	745.436648	805.291043	861.789141	915.204733	915.204733	963.165699	1008.707340	1052.008213	1093.229723	1132.518140	1170.006327	1205.815246	1240.055257	1272.827259	1304.223680	1334.329348	1363.222257	1390.974241	1417.651571	1443.315483	1468.022648	1491.825587	1514.773047	1536.910333	1558.279607	1578.920153	1598.868624	1618.159253	1636.824052
666.160670	732.061789	794.052770	852.469029	907.609633	959.741795	959.741795	1006.550391	1050.997792	1093.258264	1133.489334	1171.833759	1208.421208	1243.369736	1276.787054	1308.771635	1339.413686	1368.795998	1396.994690	1424.079870	1450.116218	1475.163497	1499.277016	1522.508036	1544.904132	1566.509520	1587.365348	1607.509959	1626.979123	1645.806251	1664.022587
717.925338	782.204053	842.668893	899.647015	953.430125	1004.278857	1004.278857	1049.935083	1093.288243	1134.508314	1173.748946	1211.149377	1246.836088	1280.924227	1313.518852	1344.716012	1374.603693	1403.262648	1430.767123	1457.185500	1482.580864	1507.011510	1530.531384	1553.190485	1575.035216	1596.108706	1616.451090	1636.099765	1655.089622	1673.453249	1691.221122
769.690006	832.346317	891.285015	946.825000	999.250616	1048.815919	1048.815919	1093.319775	1135.578695	1175.758365	1214.008557	1250.464996	1285.250969	1318.478718	1350.250649	1380.660388	1409.793700	1437.729299	1464.539556	1490.291129	1515.045511	1538.859523	1561.785752	1583.872934	1605.166301	1625.707893	1645.536831	1664.689571	1683.200121	1701.100248	1718.419656
821.454675	882.488581	939.901137	994.002986	1045.071108	1093.352981	1093.352981	1136.704467	1177.869146	1217.008416	1254.268168	1289.780614	1323.665849	1356.033209	1386.982447	1416.604764	1444.983707	1472.195949	1498.311989	1523.396758	1547.510157	1570.707537	1593.040120	1614.555383	1635.297385	1655.307079	1674.622573	1693.279377	1711.310620	1728.747246	1745.618191
873.219343	932.630845	988.517259	1041.180971	1090.891600	1137.890043	1137.890043	1180.089159	1220.159598	1258.258466	1294.527779	1329.096233	1362.080730	1393.587699	1423.714244	1452.549141	1480.173713	1506.662599	1532.084423	1556.502388	1579.974804	1602.555550	1624.294488	1645.237832	1665.428470	1684.906266	1703.708315	1721.869183	1739.421120	1756.394245	1772.816725
924.984012	982.773108	1037.133381	1088.358957	1136.712092	1182.427105	1182.427105	1223.473851	1262.450050	1299.508517	1334.787390	1368.411852	1400.495611	1431.142190	1460.446041	1488.493517	1515.363720	1541.129250	1565.856856	1589.608017	1612.439450	1634.403563	1655.548857	1675.920281	1695.559555	1714.505452	1732.794056	1750.458989	1767.531619	1784.041243	1800.015260
976.748680	1032.915372	1085.749503	1135.536943	1182.532583	1226.964167	1226.964167	1266.858543	1304.740501	1340.758568	1375.047001	1407.727470	1438.910491	1468.696681	1497.177839	1524.437893	1550.553727	1575.595900	1599.629289	1622.713646	1644.904097	1666.251576	1686.803225	1706.602729	1725.690639	1744.104639	1761.879798	1779.048796	1795.642118	1811.688242	1827.213795
1028.513348	1083.057636	1134.365625	1182.714928	1228.353075	1271.501229	1271.501229	1310.243235	1347.030953	1382.008618	1415.306613	1447.043089	1477.325372	1506.251171	1533.909636	1560.382270	1585.743734	1610.062550	1633.401722	1655.819276	1677.368743	1698.099590	1718.057593	1737.285178	1755.821724	1773.703825	1790.965540	1807.638602	1823.752617	1839.335240	1854.412329
1080.278017	1133.199900	1182.981747	1229.892914	1274.173567	1316.038291	1316.038291	1353.627926	1389.321404	1423.258669	1455.566224	1486.358707	1515.740252	1543.805662	1570.641434	1596.326646	1620.933740	1644.529201	1667.174156	1688.924905	1709.833390	1729.947603	1749.311961	1767.967627	1785.952808	1803.303012	1820.051281	1836.228408	1851.863116	1866.982239	1881.610864
1132.042685	1183.342164	1231.597869	1277.070900	1319.994059	1360.575353	1360.575353	1397.012618	1431.611856	1464.508720	1495.825835	1525.674326	1554.155133	1581.360153	1607.373231	1632.271023	1656.123747	1678.995851	1700.946589	1722.030535	1742.298036	1761.795616	1780.566329	1798.650076	1816.083893	1832.902198	1849.137023	1864.818214	1879.973616	1894.629237	1908.809399
1183.807354	1233.484428	1280.213992	1324.248885	1365.814550	1405.112415	1405.112415	1440.397310	1473.902307	1505.758770	1536.085446	1564.989944	1592.570013	1618.914644	1644.105029	1668.215399	1691.313754	1713.462502	1734.719022	1755.136164	1774.762683	1793.643630	1811.820697	1829.332525	1846.214977	1862.501385	1878.222765	1893.408020	1908.084115	1922.276235	1936.007933
