1521.474376	1477.441734	1437.216662	1400.344271	1366.434011	1335.150041	1306.202975	1279.342853	1254.353155	1231.045735	1209.256549	1209.256549	1190.090656	1172.062227	1155.072919	1139.035411	1123.871897	1109.512827	1095.895840	1082.964859	1070.669317	1058.963498	1047.805970	1037.159091	1026.988589	1017.263192	1007.954306
1581.144567	1534.313595	1491.532169	1452.316491	1416.251192	1382.979085	1352.192398	1323.625281	1297.047455	1272.258820	1249.084904	1249.084904	1228.700994	1209.526836	1191.457837	1174.401125	1158.273950	1143.002343	1128.519980	1114.767219	1101.690279	1089.240541	1077.373938	1066.050436	1055.233586	1044.890128	1034.989651
1640.814757	1591.185455	1545.847675	1504.288711	1466.068372	1430.808130	1398.181820	1367.907709	1339.741756	1313.471905	1288.913258	1288.913258	1267.311333	1246.991445	1227.842754	1209.766838	1192.676003	1176.491860	1161.144120	1146.569578	1132.711242	1119.517584	1106.941906	1094.941782	1083.478584	1072.517064	1062.024996
1700.484947	1648.057316	1600.163182	1556.260930	1515.885552	1478.637175	1444.171242	1412.190136	1382.436057	1354.684990	1328.741613	1328.741613	1305.921671	1284.456054	1264.227671	1245.132552	1227.078057	1209.981376	1193.768259	1178.371938	1163.732204	1149.794627	1136.509873	1123.833127	1111.723581	1100.144000	1089.060340
1760.155137	1704.929176	1654.478689	1608.233150	1565.702732	1526.466219	1490.160664	1456.472564	1425.130358	1395.898075	1368.569968	1368.569968	1344.532010	1321.920663	1300.612589	1280.498265	1261.480110	1243.470892	1226.392399	1210.174297	1194.753167	1180.071670	1166.077841	1152.724472	1139.968578	1127.770936	1116.095685
1819.825327	1761.801037	1708.794195	1660.205370	1615.519912	1574.295264	1536.150086	1500.754992	1467.824659	1437.111161	1408.398323	1408.398323	1383.142348	1359.385272	1336.997506	1315.863979	1295.882163	1276.960408	1259.016539	1241.976657	1225.774129	1210.348713	1195.645809	1181.615818	1168.213575	1155.397872	1143.131030
1879.495517	1818.672897	1763.109702	1712.177590	1665.337093	1622.124308	1582.139509	1545.037420	1510.518960	1478.324246	1448.226678	1448.226678	1421.752686	1396.849881	1373.382423	1351.229692	1330.284216	1310.449925	1291.640678	1273.779016	1256.795091	1240.625756	1225.213777	1210.507163	1196.458572	1183.024808	1170.166374
1939.165707	1875.544758	1817.425208	1764.149810	1715.154273	1669.953353	1628.128931	1589.319847	1553.213261	1519.537331	1488.055033	1488.055033	1460.363025	1434.314491	1409.767341	1386.595406	1364.686269	1343.939441	1324.264818	1305.581376	1287.816054	1270.902798	1254.781745	1239.398508	1224.703570	1210.651745	1197.201719
1998.835898	1932.416618	1871.740715	1816.122029	1764.971453	1717.782397	1674.118353	1633.602275	1595.907562	1560.750416	1527.883388	1527.883388	1498.973363	1471.779100	1446.152258	1421.961119	1399.088322	1377.428957	1356.888957	1337.383735	1318.837016	1301.179841	1284.349713	1268.289854	1252.948567	1238.278681	1224.237064
2058.506088	1989.288478	1926.056221	1868.094249	1814.788633	1765.611442	1720.107775	1677.884703	1638.601863	1601.963501	1567.711743	1567.711743	1537.583702	1509.243709	1482.537175	1457.326833	1433.490375	1410.918473	1389.513097	1369.186095	1349.857978	1331.456884	1313.917681	1297.181199	1281.193564	1265.905617	1251.272408
2118.176278	2046.160339	1980.371728	1920.066469	1864.605813	1813.440487	1766.097197	1722.167130	1681.296164	1643.176586	1607.540098	1607.540098	1576.194040	1546.708318	1518.922092	1492.692546	1467.892429	1444.407989	1422.137237	1400.988454	1380.878941	1361.733927	1343.485649	1326.072545	1309.438561	1293.532553	1278.307753
2177.846468	2103.032199	2034.687235	1972.038689	1914.422994	1861.269531	1812.086620	1766.449558	1723.990465	1684.389671	1647.368453	1647.368453	1614.804379	1584.172927	1555.307010	1528.058260	1502.294482	1477.897506	1454.761376	1432.790814	1411.899903	1392.010970	1373.053617	1354.963890	1337.683559	1321.159489	1305.343098
2237.516658	2159.904060	2089.002741	2024.010909	1964.240174	1909.098576	1858.076042	1810.731986	1766.684766	1725.602757	1687.196808	1687.196808	1653.414717	1621.637536	1591.691927	1563.423974	1536.696535	1511.387022	1487.385516	1464.593173	1442.920865	1422.288013	1402.621585	1383.855235	1365.928556	1348.786425	1332.378442
2297.186848	2216.775920	2143.318248	2075.983128	2014.057354	1956.927620	1904.065464	1855.014414	1809.379067	1766.815842	1727.025163	1727.025163	1692.025056	1659.102145	1628.076844	1598.789687	1571.098588	1544.876538	1520.009655	1496.395533	1473.941828	1452.565056	1432.189553	1412.746581	1394.173553	1376.413361	1359.413787
2356.857039	2273.647781	2197.633754	2127.955348	2063.874534	2004.756665	1950.054886	1899.296841	1852.073368	1808.028927	1766.853518	1766.853518	1730.635394	1696.566754	1664.461762	1634.155401	1605.500641	1578.366054	1552.633795	1528.197892	1504.962790	1482.842099	1461.757521	1441.637926	1422.418550	1404.040297	1386.449131
2416.527229	2330.519641	2251.949261	2179.927568	2113.691714	2052.585709	1996.044308	1943.579269	1894.767669	1849.242012	1806.681873	1806.681873	1769.245732	1734.031364	1700.846679	1669.521114	1639.902694	1611.855571	1585.257935	1560.000252	1535.983752	1513.119141	1491.325488	1470.529272	1450.663547	1431.667233	1413.484476
