141.836097	180.383468	215.597588	247.876681	277.562643	304.949480	330.290527	353.804608	375.681268	396.085217	415.160062	415.160062	431.938405	447.720981	462.593882	476.633552	489.908104	502.478424	514.399104	525.719236	536.483088	546.730679	556.498283	565.818850	574.722383	583.236260	591.385511
148.503158	186.737866	221.666360	253.683633	283.128809	310.293508	335.429011	358.752365	380.451582	400.690031	419.610158	419.610158	436.252410	451.906972	466.659237	480.585029	493.751910	506.220270	518.044260	529.272573	539.949117	550.113590	559.801967	569.046933	577.878249	586.323069	594.406220
155.170219	193.092265	227.735133	259.490586	288.694975	315.637536	340.567494	363.700123	385.221895	405.294846	424.060254	424.060254	440.566414	456.092962	470.724591	484.536506	497.595715	509.962116	521.689415	532.825910	543.415147	553.496500	563.105651	572.275017	581.034115	589.409877	597.426930
161.837280	199.446663	233.803905	265.297538	294.261141	320.981564	345.705978	368.647881	389.992209	409.899660	428.510350	428.510350	444.880419	460.278952	474.789945	488.487983	501.439520	513.703962	525.334571	536.379246	546.881177	556.879410	566.409335	575.503101	584.189981	592.496686	600.447639
168.504341	205.801062	239.872677	271.104491	299.827307	326.325592	350.844461	373.595639	394.762522	414.504475	432.960446	432.960446	449.194424	464.464942	478.855300	492.439460	505.283325	517.445807	528.979727	539.932583	550.347206	560.262320	569.713019	578.731184	587.345847	595.583495	603.468348
175.171402	212.155460	245.941450	276.911443	305.393473	331.669620	355.982945	378.543397	399.532836	419.109289	437.410542	437.410542	453.508429	468.650933	482.920654	496.390936	509.127131	521.187653	532.624882	543.485919	553.813236	563.645230	573.016702	581.959268	590.501713	598.670304	606.489057
181.838463	218.509859	252.010222	282.718396	310.959639	337.013648	361.121428	383.491154	404.303149	423.714103	441.860638	441.860638	457.822433	472.836923	486.986008	500.342413	512.970936	524.929499	536.270038	547.039256	557.279266	567.028140	576.320386	585.187352	593.657579	601.757113	609.509766
188.505524	224.864257	258.078994	288.525348	316.525805	342.357675	366.259912	388.438912	409.073463	428.318918	446.310734	446.310734	462.136438	477.022913	491.051363	504.293890	516.814741	528.671345	539.915194	550.592593	560.745296	570.411051	579.624070	588.415435	596.813445	604.843921	612.530476
195.172586	231.218655	264.147767	294.332301	322.091971	347.701703	371.398395	393.386670	413.843776	432.923732	450.760830	450.760830	466.450443	481.208904	495.116717	508.245367	520.658546	532.413190	543.560349	554.145929	564.211325	573.793961	582.927754	591.643519	599.969311	607.930730	615.551185
201.839647	237.573054	270.216539	300.139254	327.658137	353.045731	376.536879	398.334428	418.614090	437.528547	455.210926	455.210926	470.764448	485.394894	499.182071	512.196844	524.502352	536.155036	547.205505	557.699266	567.677355	577.176871	586.231438	594.871602	603.125177	611.017539	618.571894
208.506708	243.927452	276.285311	305.946206	333.224303	358.389759	381.675362	403.282186	423.384403	442.133361	459.661022	459.661022	475.078452	489.580884	503.247425	516.148320	528.346157	539.896882	550.850661	561.252603	571.143385	580.559781	589.535122	598.099686	606.281043	614.104348	621.592603
215.173769	250.281851	282.354084	311.753159	338.790469	363.733787	386.813845	408.229943	428.154717	446.738176	464.111118	464.111118	479.392457	493.766875	507.312780	520.099797	532.189962	543.638728	554.495816	564.805939	574.609414	583.942691	592.838806	601.327770	609.436909	617.191157	624.613313
221.840830	256.636249	288.422856	317.560111	344.356634	369.077815	391.952329	413.177701	432.925030	451.342990	468.561214	468.561214	483.706462	497.952865	511.378134	524.051274	536.033767	547.380574	558.140972	568.359276	578.075444	587.325601	596.142490	604.555853	612.592775	620.277966	627.634022
