1236.277490	1223.761056	1212.805702	1203.155311	1194.600914	1186.971970	1186.971970	1180.801049	1175.208309	1170.116127	1165.460182	1161.186718	1157.250464	1153.613022	1150.241611	1147.108076	1144.188099	1141.460568	1138.907064	1136.511447	1134.259512	1132.138709	1130.137909	1128.247207	1126.457757	1124.761640	1123.151738	1121.621641	1120.165558	1118.778245	1117.454944	1116.191324
1294.933162	1278.218147	1263.587869	1250.700299	1239.276369	1229.088330	1229.088330	1220.847402	1213.378602	1206.578272	1200.360510	1194.653532	1189.396880	1184.539275	1180.036940	1175.852275	1171.952805	1168.310335	1164.900270	1161.701054	1158.693718	1155.861502	1153.189542	1150.664612	1148.274900	1146.009828	1143.859891	1141.816530	1139.872011	1138.019331	1136.252134	1134.564638
1353.588835	1332.675238	1314.370037	1298.245287	1283.951823	1271.204690	1271.204690	1260.893755	1251.548896	1243.040416	1235.260839	1228.120347	1221.543296	1215.465528	1209.832268	1204.596473	1199.717510	1195.160102	1190.893476	1186.890661	1183.127924	1179.584294	1176.241176	1173.082018	1170.092043	1167.258016	1164.568045	1162.011420	1159.578464	1157.260416	1155.049325	1152.937953
1412.244507	1387.132329	1365.152205	1345.790275	1328.627278	1313.321050	1313.321050	1300.940107	1289.719189	1279.502560	1270.161168	1261.587161	1253.689712	1246.391780	1239.627597	1233.340671	1227.482215	1222.009870	1216.886682	1212.080268	1207.562129	1203.307086	1199.292809	1195.499423	1191.909186	1188.506204	1185.276199	1182.206309	1179.284917	1176.501502	1173.846515	1171.311267
1470.900179	1441.589421	1415.934372	1393.335263	1373.302732	1355.437410	1355.437410	1340.986460	1327.889483	1315.964705	1305.061496	1295.053976	1285.836128	1277.318033	1269.422925	1262.084870	1255.246921	1248.859637	1242.879888	1237.269875	1231.996335	1227.029879	1222.344442	1217.916829	1213.726329	1209.754392	1205.984352	1202.401199	1198.991370	1195.742587	1192.643705	1189.684582
1529.555851	1496.046512	1466.716540	1440.880251	1417.978187	1397.553770	1397.553770	1381.032813	1366.059776	1352.426849	1339.961825	1328.520790	1317.982544	1308.244286	1299.218253	1290.829068	1283.011626	1275.709404	1268.873094	1262.459482	1256.430541	1250.752671	1245.396075	1240.334234	1235.543472	1231.002580	1226.692506	1222.596088	1218.697823	1214.983673	1211.440895	1208.057896
1588.211524	1550.503603	1517.498708	1488.425239	1462.653642	1439.670130	1439.670130	1421.079165	1404.230070	1388.888994	1374.862153	1361.987605	1350.128960	1339.170539	1329.013582	1319.573266	1310.776331	1302.559172	1294.866300	1287.649089	1280.864747	1274.475463	1268.447708	1262.751640	1257.360615	1252.250768	1247.400660	1242.790978	1238.404276	1234.224759	1230.238085	1226.431211
1646.867196	1604.960695	1568.280876	1535.970227	1507.329096	1481.786490	1481.786490	1461.125518	1442.400363	1425.351138	1409.762482	1395.454419	1382.275376	1370.096791	1358.808910	1348.317465	1338.541037	1329.408939	1320.859506	1312.838696	1305.298953	1298.198256	1291.499341	1285.169045	1279.177758	1273.498956	1268.108813	1262.985867	1258.110729	1253.465844	1249.035276	1244.804525
1705.522868	1659.417786	1619.063043	1583.515215	1552.004551	1523.902850	1523.902850	1501.171871	1480.570657	1461.813282	1444.662811	1428.921234	1414.421792	1401.023044	1388.604239	1377.061663	1366.305742	1356.258706	1346.852712	1338.028304	1329.733159	1321.921048	1314.550974	1307.586451	1300.994901	1294.747144	1288.816967	1283.180757	1277.817182	1272.706930	1267.832466	1263.177840
1764.178541	1713.874877	1669.845211	1631.060203	1596.680005	1566.019210	1566.019210	1541.218224	1518.740950	1498.275427	1479.563139	1462.388048	1446.568208	1431.949297	1418.399567	1405.805862	1394.070447	1383.108474	1372.845918	1363.217911	1354.167365	1345.643841	1337.602607	1330.003856	1322.812043	1315.995332	1309.525121	1303.375646	1297.523636	1291.948015	1286.629656	1281.551154
1822.834213	1768.331968	1720.627379	1678.605191	1641.355460	1608.135570	1608.135570	1581.264576	1556.911244	1534.737571	1514.463468	1495.854863	1478.714624	1462.875550	1448.194895	1434.550060	1421.835153	1409.958241	1398.839124	1388.407518	1378.601571	1369.366633	1360.654240	1352.421262	1344.629186	1337.243520	1330.233274	1323.570536	1317.230089	1311.189101	1305.426846	1299.924469
